x,y,z
64.17,43.77,9.3
64.22,43.76,9.32
64.26,43.72,9.34
64.31,43.73,9.34
64.96,43.42,9.5
64.99,43.37,9.52
65.05,43.39,9.51
65.08,43.33,9.53
65.14,43.34,9.53
65.17,43.28,9.55
65.23,43.3,9.56
65.26,43.25,9.57
65.32,43.27,9.58
65.35,43.2,9.59
65.41,43.22,9.6
65.44,43.16,9.61
65.5,43.17,9.62
66.16,42.91,9.81
66.2,42.87,9.82
66.26,42.89,9.83
66.3,42.84,9.85
66.36,42.85,9.87
66.4,42.81,9.89
66.47,42.84,9.9
66.5,42.78,9.92
66.57,42.8,9.94
66.61,42.76,9.96
66.67,42.76,9.97
66.71,42.72,10
67.5,42.64,10.45
67.56,42.69,10.56
67.6,42.69,10.67
67.67,42.75,10.77
67.72,42.75,10.88
67.78,42.8,10.98
67.83,42.82,11.1
67.9,42.88,11.2
67.95,42.89,11.31
68.02,42.94,11.41
68.08,42.95,11.52
68.14,43,11.63
68.91,43.36,13.07
68.94,43.37,13.16
69,43.39,13.27
69.05,43.39,13.37
69.1,43.42,13.47
69.15,43.43,13.57
69.18,43.43,13.65
69.23,43.46,13.73
69.28,43.46,13.82
69.33,43.48,13.92
69.37,43.5,14.03
69.41,43.53,14.11
69.97,43.68,15.27
70.01,43.66,15.36
70.05,43.7,15.43
70.06,43.66,15.52
70.11,43.7,15.58
70.14,43.68,15.67
70.17,43.69,15.73
70.2,43.68,15.82
70.23,43.71,15.88
70.25,43.69,15.96
70.3,43.73,16.02
17.54,17.7,55.36
70.65,43.8,16.95
70.69,43.84,17.01
70.69,43.8,17.07
70.74,43.83,17.12
70.75,43.81,17.19
70.77,43.85,17.24
70.78,43.82,17.3
70.81,43.86,17.34
70.83,43.83,17.4
70.85,43.87,17.46
70.86,43.84,17.52
71.12,43.91,18.23
71.15,43.96,18.28
71.16,43.93,18.34
71.18,43.99,18.38
71.19,43.95,18.43
71.23,43.99,18.47
71.22,43.95,18.54
71.26,43.99,18.59
71.26,43.95,18.66
71.29,43.99,18.7
71.3,43.97,18.75
71.33,43.99,18.79
71.56,44.03,19.51
71.58,44.02,19.56
71.61,44.06,19.6
71.62,44.02,19.65
71.64,44.05,19.7
71.64,44.03,19.76
71.67,44.05,19.81
71.68,44.04,19.86
71.71,44.06,19.91
71.71,44.03,19.96
71.74,44.05,20.02
71.75,44.03,20.07
71.98,44.06,20.74
71.99,44.06,20.8
72.01,44.05,20.85
72.01,44.06,20.9
72.03,44.07,20.94
72.04,44.06,20.98
72.06,44.05,21.03
72.07,44.05,21.08
72.08,44.05,21.12
72.08,44.05,21.17
72.1,44.05,21.21
72.12,44.05,21.25
72.23,44.03,21.82
72.25,44.04,21.86
72.25,44.02,21.89
72.25,44.04,21.93
72.25,44.03,21.96
72.26,44.04,21.99
72.26,44.04,22.03
72.27,44.04,22.06
72.27,44.03,22.09
72.28,44.04,22.12
72.28,44.02,22.17
72.27,44.02,22.55
72.27,44.06,22.57
72.27,44.03,22.6
72.27,44.05,22.61
72.27,44.01,22.64
72.27,44.05,22.67
72.25,44.02,22.7
72.25,44.05,22.71
72.25,44.04,22.72
72.25,44.05,22.75
72.23,44.01,22.8
72.23,44.03,22.81
72.17,44.1,23.08
72.15,44.06,23.1
72.16,44.12,23.1
72.14,44.08,23.13
72.15,44.12,23.14
72.13,44.07,23.17
72.13,44.1,23.19
72.12,44.09,23.21
72.11,44.11,23.22
72.09,44.07,23.25
72.11,44.12,23.26
72.09,44.08,23.29
72.03,44.16,23.55
72.03,44.2,23.57
72.01,44.16,23.6
72.02,44.2,23.62
72.02,44.18,23.64
72.02,44.2,23.66
72,44.17,23.69
72.01,44.21,23.7
71.99,44.18,23.74
72.01,44.21,23.75
72,44.2,23.77
71.99,44.21,23.79
71.94,44.24,24.11
71.93,44.22,24.14
71.94,44.24,24.16
71.92,44.21,24.18
71.92,44.23,24.2
71.92,44.22,24.24
71.91,44.22,24.26
71.9,44.21,24.28
71.9,44.23,24.3
71.89,44.22,24.32
71.88,44.21,24.34
176.64,26.22,0.87
71.76,44.19,24.69
71.76,44.2,24.7
71.75,44.2,24.73
71.73,44.2,24.74
71.73,44.22,24.75
71.72,44.21,24.77
71.71,44.22,24.78
71.69,44.2,24.8
71.67,44.21,24.81
71.67,44.2,24.82
71.66,44.23,24.82
71.63,44.21,24.85
71.43,44.24,24.98
71.42,44.26,24.99
71.4,44.25,24.99
71.39,44.27,24.99
71.37,44.27,25
71.36,44.28,25
71.33,44.26,25.01
71.33,44.29,25.01
71.29,44.27,25.03
71.28,44.3,25.03
71.26,44.27,25.04
71.25,44.31,25.03
71,44.41,25.07
70.98,44.4,25.07
70.97,44.43,25.06
70.94,44.4,25.07
70.93,44.44,25.06
70.9,44.41,25.08
70.89,44.46,25.07
70.87,44.43,25.09
70.86,44.48,25.07
70.83,44.45,25.08
70.82,44.48,25.07
70.79,44.46,25.08
70.55,44.58,25.12
70.56,44.63,25.11
70.52,44.6,25.13
70.52,44.63,25.13
70.49,44.62,25.14
70.48,44.66,25.14
70.46,44.63,25.15
70.46,44.67,25.15
70.43,44.65,25.16
70.43,44.68,25.16
70.41,44.66,25.17
70.18,44.76,25.25
70.17,44.77,25.26
70.16,44.77,25.27
70.15,44.79,25.27
70.12,44.77,25.29
70.11,44.78,25.29
70.08,44.77,25.31
70.07,44.79,25.32
70.06,44.78,25.33
70.04,44.8,25.33
70.03,44.8,25.34
70.01,44.8,25.34
69.76,44.82,25.45
69.74,44.83,25.46
69.72,44.82,25.46
69.71,44.83,25.46
69.68,44.83,25.47
69.66,44.83,25.48
69.64,44.82,25.49
69.63,44.86,25.47
69.61,44.84,25.48
69.58,44.85,25.49
69.55,44.82,25.51
69.54,44.85,25.5
69.22,44.88,25.52
69.2,44.87,25.52
69.19,44.9,25.52
69.15,44.88,25.52
69.13,44.91,25.51
69.1,44.9,25.51
69.08,44.92,25.5
69.04,44.89,25.51
69.03,44.93,25.5
68.99,44.9,25.51
68.98,44.94,25.49
68.95,44.92,25.49
68.59,45.04,25.4
68.56,45.08,25.38
68.53,45.05,25.39
68.52,45.1,25.36
68.48,45.06,25.37
68.45,45.11,25.35
68.42,45.09,25.36
68.41,45.14,25.33
68.38,45.11,25.33
68.35,45.14,25.33
68.31,45.12,25.33
68.3,45.17,25.31
67.94,45.3,25.21
67.91,45.27,25.22
67.9,45.32,25.21
67.86,45.3,25.21
67.85,45.35,25.19
67.81,45.32,25.19
67.81,45.35,25.19
67.76,45.33,25.19
67.75,45.37,25.18
67.71,45.35,25.19
67.7,45.4,25.16
67.37,45.51,25.14
67.35,45.5,25.14
67.34,45.54,25.13
67.32,45.52,25.13
67.3,45.55,25.12
67.25,45.54,25.13
67.24,45.56,25.12
67.21,45.55,25.13
67.18,45.56,25.12
67.16,45.56,25.12
67.15,45.59,25.12
67.13,45.59,25.12
66.79,45.67,25.11
66.76,45.68,25.11
66.74,45.68,25.1
66.71,45.68,25.1
66.69,45.7,25.09
66.67,45.71,25.1
66.65,45.71,25.09
66.62,45.71,25.1
66.6,45.73,25.08
66.57,45.72,25.09
66.55,45.73,25.09
66.5,45.71,25.09
66.12,45.79,25.03
66.1,45.82,25.01
66.07,45.82,25
66.04,45.84,25
66,45.82,25
65.99,45.85,24.98
65.96,45.83,24.98
65.94,45.86,24.97
65.89,45.84,24.97
65.87,45.87,24.96
65.84,45.85,24.97
65.81,45.89,24.94
65.38,45.97,24.8
65.33,45.95,24.8
65.31,45.99,24.77
65.27,45.97,24.77
65.25,46.01,24.75
65.2,45.97,24.75
65.18,46.01,24.73
65.13,45.99,24.73
65.12,46.03,24.71
65.08,46.01,24.7
65.06,46.06,24.68
64.6,46.18,24.51
64.56,46.17,24.51
64.56,46.22,24.48
64.51,46.19,24.47
64.5,46.22,24.46
64.46,46.19,24.46
64.44,46.26,24.43
64.38,46.23,24.44
64.37,46.3,24.4
64.34,46.25,24.41
64.32,46.29,24.39
64.27,46.27,24.4
63.88,46.43,24.26
63.87,46.46,24.24
63.83,46.43,24.25
63.81,46.47,24.24
63.77,46.46,24.24
63.75,46.51,24.22
63.73,46.5,24.21
63.71,46.52,24.2
63.67,46.5,24.21
63.65,46.53,24.2
63.6,46.51,24.21
63.6,46.55,24.19
63.22,46.65,24.14
63.18,46.63,24.13
63.17,46.65,24.12
63.13,46.64,24.12
63.1,46.66,24.12
63.07,46.65,24.12
63.04,46.68,24.11
63.02,46.67,24.11
62.99,46.67,24.1
62.96,46.67,24.11
62.93,46.68,24.1
62.89,46.67,24.1
62.49,46.75,24.01
62.44,46.75,24.01
62.41,46.76,24
62.37,46.75,24
62.35,46.76,23.98
62.33,46.76,23.98
62.29,46.77,23.98
62.25,46.77,23.97
62.22,46.79,23.95
62.19,46.79,23.94
62.16,46.8,23.92
20.6,16.73,47.3
61.65,46.9,23.75
61.62,46.94,23.72
61.58,46.92,23.72
61.56,46.95,23.7
61.5,46.93,23.69
61.49,46.98,23.67
61.44,46.96,23.66
61.43,46.99,23.63
61.37,46.96,23.64
61.34,46.99,23.62
61.3,46.97,23.61
60.82,47.1,23.39
60.79,47.14,23.37
60.74,47.12,23.37
60.72,47.16,23.34
60.67,47.14,23.34
60.65,47.18,23.3
60.6,47.15,23.3
60.58,47.18,23.29
60.54,47.17,23.29
60.51,47.21,23.26
60.47,47.19,23.25
60.45,47.23,23.22
60,47.38,23.05
59.94,47.35,23.05
59.93,47.39,23.03
59.89,47.37,23.03
59.86,47.41,23.01
59.82,47.39,23.01
59.8,47.43,22.99
59.76,47.42,22.99
59.75,47.44,22.97
59.71,47.43,22.97
59.67,47.46,22.95
59.64,47.45,22.95
59.21,47.58,22.82
59.19,47.6,22.81
59.15,47.59,22.82
59.13,47.63,22.8
59.1,47.62,22.79
59.07,47.63,22.78
59.04,47.62,22.79
59.01,47.64,22.78
58.97,47.64,22.78
58.94,47.67,22.76
58.91,47.66,22.75
58.89,47.68,22.74
58.45,47.77,22.64
58.42,47.78,22.63
58.38,47.77,22.63
58.34,47.77,22.63
58.31,47.77,22.63
58.29,47.79,22.61
58.24,47.78,22.6
58.22,47.8,22.58
58.18,47.79,22.59
58.14,47.8,22.57
58.1,47.8,22.57
57.62,47.88,22.4
57.59,47.9,22.39
57.55,47.89,22.38
57.5,47.92,22.35
57.46,47.9,22.35
57.45,47.92,22.33
57.41,47.92,22.32
57.37,47.95,22.3
57.31,47.93,22.3
57.29,47.97,22.26
57.26,47.94,22.26
57.23,47.98,22.23
56.71,48.08,22.02
56.65,48.06,22.01
56.63,48.11,21.98
56.58,48.08,21.97
56.56,48.11,21.95
56.51,48.08,21.95
56.48,48.13,21.92
56.43,48.11,21.92
56.41,48.16,21.88
56.36,48.13,21.87
56.34,48.18,21.84
56.29,48.15,21.84
55.78,48.32,21.58
55.77,48.36,21.55
55.72,48.33,21.55
55.7,48.37,21.53
55.64,48.35,21.53
55.62,48.39,21.51
55.58,48.38,21.5
55.57,48.42,21.46
55.52,48.4,21.46
55.48,48.43,21.44
55.43,48.4,21.45
55.43,48.47,21.41
54.97,48.6,21.24
54.92,48.59,21.24
54.89,48.63,21.22
54.85,48.61,21.22
54.83,48.66,21.2
54.81,48.65,21.19
54.78,48.67,21.17
54.73,48.65,21.18
54.7,48.68,21.17
54.66,48.68,21.16
54.64,48.7,21.14
41.12,25.76,38.51
54.11,48.83,21.02
54.09,48.84,20.99
54.07,48.84,20.99
54.02,48.83,20.99
53.98,48.85,20.98
53.94,48.86,20.97
53.91,48.87,20.96
53.9,48.87,20.94
53.87,48.87,20.94
53.81,48.88,20.93
53.78,48.88,20.93
53.74,48.9,20.91
53.25,48.97,20.77
53.21,48.95,20.77
53.19,48.99,20.74
53.14,48.97,20.74
53.12,49,20.72
53.07,48.97,20.73
53.04,49.01,20.69
53,49.01,20.68
52.96,49.01,20.67
52.91,48.99,20.67
52.89,49.03,20.65
52.83,49,20.64
52.3,49.08,20.42
52.26,49.11,20.39
52.22,49.1,20.39
52.18,49.14,20.35
52.14,49.11,20.35
52.11,49.15,20.32
52.05,49.12,20.32
52.03,49.17,20.28
51.98,49.13,20.29
51.95,49.17,20.26
51.9,49.14,20.26
51.88,49.19,20.23
51.33,49.29,19.98
51.27,49.25,19.99
51.25,49.3,19.95
51.2,49.28,19.94
51.18,49.32,19.91
51.13,49.3,19.9
51.1,49.36,19.87
51.06,49.32,19.87
51.03,49.37,19.84
50.98,49.34,19.83
50.96,49.39,19.8
145.74,64.3,12.69
50.34,49.54,19.54
50.32,49.59,19.51
50.27,49.56,19.52
50.25,49.61,19.48
50.2,49.59,19.48
50.17,49.63,19.45
50.13,49.61,19.45
50.1,49.65,19.42
50.05,49.63,19.42
50.03,49.67,19.4
49.99,49.66,19.4
49.97,49.69,19.37
49.49,49.85,19.21
49.44,49.81,19.22
49.42,49.86,19.19
49.38,49.85,19.19
49.35,49.87,19.17
49.32,49.87,19.17
49.28,49.89,19.16
49.26,49.89,19.15
49.21,49.91,19.13
49.17,49.9,19.13
49.15,49.92,19.11
49.12,49.92,19.1
48.62,50.04,18.95
48.58,50.05,18.94
48.55,50.05,18.93
48.51,50.07,18.92
48.48,50.08,18.9
48.44,50.09,18.89
48.41,50.08,18.88
48.37,50.08,18.87
48.33,50.1,18.86
48.28,50.1,18.85
48.25,50.11,18.83
48.21,50.1,18.83
47.67,50.16,18.64
47.65,50.2,18.62
47.58,50.18,18.61
47.55,50.21,18.58
47.52,50.19,18.58
47.49,50.2,18.56
47.44,50.19,18.56
47.4,50.22,18.53
47.35,50.2,18.53
47.32,50.23,18.49
47.28,50.21,18.49
46.7,50.26,18.28
46.68,50.29,18.24
46.62,50.27,18.23
46.6,50.31,18.2
46.54,50.29,18.19
46.52,50.33,18.16
46.47,50.3,18.16
46.44,50.33,18.13
46.4,50.32,18.13
46.36,50.34,18.1
46.31,50.31,18.1
46.27,50.36,18.06
45.72,50.46,17.81
45.68,50.44,17.81
45.65,50.49,17.78
45.59,50.46,17.77
45.57,50.51,17.73
45.53,50.49,17.73
45.5,50.53,17.7
45.45,50.51,17.7
45.41,50.54,17.67
45.37,50.52,17.67
45.34,50.57,17.63
45.29,50.53,17.64
44.78,50.67,17.42
44.74,50.7,17.39
44.7,50.69,17.39
44.68,50.74,17.36
44.64,50.72,17.36
44.6,50.76,17.33
44.55,50.75,17.33
44.53,50.78,17.31
44.49,50.77,17.29
44.47,50.82,17.27
44.41,50.79,17.27
44.38,50.83,17.24
43.89,50.97,17.07
43.84,50.96,17.07
43.81,50.99,17.05
43.77,50.97,17.05
43.74,51.02,17.03
43.69,51.01,17.02
43.65,51.02,17.01
43.63,51.03,17
43.6,51.04,16.99
43.56,51.04,16.98
43.53,51.04,16.97
43.49,51.06,16.96
42.97,51.17,16.79
42.93,51.18,16.77
42.9,51.19,16.76
42.85,51.19,16.75
42.81,51.22,16.72
42.76,51.22,16.71
42.73,51.24,16.69
42.7,51.25,16.67
42.67,51.25,16.66
42.62,51.25,16.65
42.58,51.27,16.64
42.02,51.33,16.43
41.97,51.31,16.43
41.93,51.33,16.41
41.89,51.32,16.4
41.85,51.33,16.38
41.8,51.32,16.37
41.77,51.36,16.34
41.72,51.33,16.33
41.69,51.35,16.31
41.63,51.33,16.31
41.59,51.35,16.29
41.55,51.33,16.28
40.98,51.38,16.05
40.94,51.4,16.03
40.89,51.38,16.02
40.86,51.41,15.99
40.81,51.4,15.97
40.77,51.43,15.94
40.73,51.42,15.93
40.69,51.46,15.9
40.65,51.43,15.89
40.61,51.46,15.86
40.56,51.42,15.86
40.53,51.46,15.83
39.95,51.53,15.59
39.91,51.51,15.58
39.87,51.53,15.56
39.82,51.49,15.57
39.78,51.54,15.53
39.73,51.52,15.53
39.7,51.56,15.49
39.67,51.54,15.48
39.63,51.58,15.44
39.59,51.56,15.44
39.55,51.6,15.42
39.5,51.58,15.42
38.97,51.69,15.21
38.94,51.73,15.18
38.9,51.74,15.16
38.86,51.75,15.14
38.82,51.73,15.14
38.8,51.78,15.1
38.75,51.76,15.1
38.71,51.8,15.08
38.66,51.78,15.08
38.64,51.83,15.05
38.61,51.83,15.04
38.08,51.99,14.83
38.05,52.02,14.81
38.01,52,14.81
37.97,52.03,14.79
37.94,52.02,14.78
37.9,52.04,14.76
37.86,52.04,14.76
37.82,52.07,14.73
37.77,52.07,14.73
37.75,52.1,14.71
37.71,52.09,14.7
37.68,52.11,14.68
37.13,52.2,14.51
37.09,52.21,14.49
37.06,52.22,14.48
37.01,52.22,14.47
36.97,52.22,14.45
36.93,52.24,14.43
36.89,52.24,14.42
36.85,52.24,14.41
36.82,52.26,14.38
36.78,52.28,14.36
36.74,52.28,14.36
36.7,52.27,14.35
36.12,52.35,14.12
36.08,52.32,14.13
36.05,52.34,14.1
35.99,52.33,14.1
35.95,52.35,14.08
35.91,52.34,14.07
35.86,52.35,14.05
35.83,52.36,14.03
35.79,52.36,14.01
35.73,52.35,14
35.71,52.38,13.97
35.67,52.37,13.96
35.07,52.39,13.73
35.03,52.4,13.72
34.98,52.38,13.71
34.94,52.4,13.69
34.89,52.38,13.68
34.86,52.4,13.66
34.8,52.38,13.66
34.76,52.42,13.61
34.72,52.39,13.61
34.69,52.42,13.57
34.66,52.41,13.56
38.14,69.81,19.68
34.03,52.49,13.29
33.98,52.47,13.29
33.93,52.5,13.26
33.89,52.48,13.26
33.86,52.52,13.23
33.82,52.49,13.22
33.78,52.51,13.2
33.73,52.5,13.19
33.7,52.54,13.15
33.66,52.52,13.15
33.62,52.55,13.12
33.06,52.65,12.89
33.02,52.63,12.89
32.98,52.68,12.86
32.93,52.66,12.87
32.89,52.69,12.83
32.85,52.68,12.82
32.83,52.72,12.8
32.78,52.71,12.79
32.74,52.73,12.77
32.7,52.73,12.76
32.67,52.77,12.73
32.62,52.74,12.73
32.09,52.9,12.51
32.05,52.92,12.49
31.99,52.91,12.5
31.96,52.94,12.47
31.92,52.93,12.46
31.89,52.95,12.44
31.84,52.96,12.43
31.81,52.98,12.41
31.77,52.98,12.4
31.73,53,12.39
31.69,53.01,12.37
31.65,53.01,12.35
31.09,53.14,12.14
31.06,53.14,12.13
31.02,53.14,12.12
30.98,53.15,12.11
30.94,53.16,12.1
30.9,53.16,12.08
30.85,53.17,12.07
30.83,53.17,12.05
30.78,53.18,12.03
30.73,53.18,12.03
30.69,53.18,12.01
30.66,53.21,11.99
30.08,53.25,11.78
30.05,53.24,11.77
29.99,53.25,11.76
29.94,53.23,11.75
29.9,53.25,11.72
29.87,53.24,11.71
29.83,53.26,11.68
29.77,53.24,11.68
29.73,53.27,11.64
29.68,53.26,11.63
29.65,53.29,11.6
29.06,53.31,11.37
29.01,53.27,11.37
28.96,53.3,11.34
28.91,53.28,11.33
28.87,53.29,11.31
28.83,53.27,11.31
28.79,53.28,11.28
28.73,53.27,11.27
28.7,53.29,11.24
28.66,53.27,11.23
28.62,53.3,11.2
28.57,53.27,11.19
27.97,53.31,10.95
27.94,53.33,10.93
27.89,53.31,10.92
27.86,53.33,10.89
27.8,53.31,10.89
27.76,53.34,10.86
27.72,53.32,10.85
27.69,53.34,10.82
27.63,53.32,10.82
27.6,53.35,10.79
27.54,53.33,10.79
27.51,53.37,10.75
26.93,53.43,10.52
26.89,53.41,10.53
26.85,53.44,10.5
26.8,53.42,10.5
26.76,53.44,10.47
26.72,53.42,10.47
26.69,53.46,10.43
26.64,53.45,10.44
26.6,53.48,10.4
26.55,53.46,10.39
26.52,53.5,10.36
26.48,53.48,10.36
25.91,53.65,10.11
25.89,53.67,10.09
25.84,53.66,10.08
25.81,53.67,10.07
25.76,53.67,10.06
25.73,53.7,10.04
25.68,53.71,10.02
25.65,53.73,9.99
25.61,53.71,10
25.57,53.74,9.98
25.52,53.74,9.96
25.48,53.76,9.94
24.92,53.89,9.71
24.88,53.89,9.7
24.84,53.9,9.68
24.8,53.91,9.67
24.76,53.9,9.67
24.72,53.91,9.65
24.67,53.92,9.63
24.63,53.93,9.61
24.6,53.94,9.59
24.56,53.94,9.58
24.52,53.96,9.55
24.47,53.96,9.54
23.89,54.02,9.3
23.84,54.01,9.3
23.79,54.03,9.27
23.75,54.03,9.27
23.71,54.05,9.23
23.66,54.04,9.23
23.62,54.04,9.21
23.58,54.03,9.2
23.54,54.04,9.18
23.49,54.03,9.18
23.45,54.03,9.16
23.4,54.04,9.13
23.37,54.05,9.11
22.76,54.06,8.88
22.71,54.05,8.87
22.67,54.06,8.85
22.62,54.03,8.86
22.58,54.05,8.82
22.53,54.02,8.83
22.49,54.04,8.8
22.45,54.03,8.79
22.41,54.04,8.76
22.36,54.03,8.74
22.32,54.05,8.72
22.27,54.03,8.72
22.22,54.05,8.69
21.63,54.05,8.44
21.58,54.02,8.44
21.53,54.05,8.41
21.5,54.03,8.41
21.45,54.06,8.37
21.41,54.03,8.37
21.38,54.05,8.33
21.33,54.04,8.33
21.28,54.07,8.3
21.23,54.05,8.29
21.2,54.08,8.26
21.16,54.06,8.25
20.57,54.12,8.01
20.53,54.16,7.98
20.47,54.14,7.97
20.44,54.17,7.94
20.4,54.15,7.94
20.38,54.18,7.91
20.32,54.16,7.91
20.27,54.18,7.88
20.22,54.18,7.87
20.19,54.21,7.84
20.15,54.2,7.83
20.12,54.22,7.81
20.08,54.2,7.81
19.49,54.34,7.56
19.46,54.36,7.54
19.41,54.34,7.54
19.36,54.37,7.51
19.32,54.36,7.5
19.29,54.39,7.47
19.25,54.39,7.46
19.2,54.4,7.43
19.15,54.42,7.41
19.12,54.43,7.39
19.08,54.45,7.37
19.04,54.46,7.35
19.01,54.46,7.34
18.42,54.56,7.11
18.39,54.57,7.09
18.33,54.58,7.08
18.28,54.58,7.07
18.24,54.59,7.04
18.21,54.6,7.03
18.16,54.6,7
18.12,54.61,6.99
18.08,54.62,6.96
18.03,54.62,6.95
17.99,54.63,6.94
17.96,54.64,6.92
17.36,54.68,6.69
17.31,54.69,6.68
17.26,54.69,6.66
17.21,54.69,6.64
17.18,54.67,6.64
17.14,54.69,6.62
17.09,54.67,6.61
17.05,54.68,6.58
17,54.67,6.58
16.96,54.69,6.55
16.91,54.67,6.54
16.86,54.68,6.52
16.82,54.67,6.52
16.21,54.64,6.3
16.16,54.65,6.28
16.11,54.63,6.28
16.07,54.64,6.25
16.03,54.6,6.25
15.99,54.62,6.23
15.95,54.6,6.23
15.89,54.6,6.21
15.84,54.57,6.21
15.81,54.6,6.17
15.77,54.58,6.17
15.72,54.6,6.14
21.65,24.22,51.82
15.05,54.53,5.92
15.01,54.55,5.89
14.96,54.53,5.89
14.93,54.55,5.85
