x,y,z
117.66,36.78,37.4
117.67,36.76,37.41
117.81,36.54,37.49
117.84,36.52,37.51
117.84,36.5,37.51
117.86,36.5,37.52
117.86,36.47,37.52
117.88,36.48,37.53
117.9,36.44,37.54
117.91,36.44,37.55
117.91,36.42,37.55
117.93,36.42,37.56
117.94,36.39,37.57
118.1,36.2,37.67
118.12,36.19,37.68
118.13,36.16,37.68
118.13,36.17,37.68
118.15,36.14,37.69
118.16,36.16,37.7
118.18,36.12,37.71
118.18,36.13,37.71
118.19,36.09,37.72
118.2,36.1,37.72
118.22,36.07,37.74
118.38,35.92,37.83
118.4,35.94,37.84
118.41,35.91,37.85
118.43,35.92,37.86
118.44,35.89,37.87
118.44,35.91,37.87
118.45,35.87,37.88
118.47,35.89,37.89
118.48,35.85,37.9
118.5,35.87,37.91
118.51,35.85,37.91
118.69,35.74,38.03
118.7,35.74,38.03
118.71,35.72,38.03
118.72,35.74,38.03
118.73,35.71,38.05
118.75,35.72,38.06
118.77,35.69,38.07
118.77,35.72,38.06
118.77,35.69,38.07
118.79,35.7,38.08
118.8,35.67,38.08
118.94,35.58,38.15
118.95,35.59,38.16
118.96,35.56,38.16
118.98,35.57,38.17
118.98,35.55,38.17
119,35.57,38.18
119,35.54,38.19
119.02,35.55,38.2
119.03,35.53,38.2
119.04,35.54,38.21
119.05,35.52,38.22
119.22,35.48,38.31
119.23,35.5,38.32
119.25,35.48,38.33
119.26,35.5,38.33
119.26,35.48,38.33
119.27,35.51,38.34
119.29,35.48,38.35
119.3,35.49,38.35
119.31,35.47,38.36
119.32,35.49,38.37
119.33,35.48,38.38
119.47,35.47,38.44
119.49,35.5,38.45
119.5,35.48,38.46
119.52,35.49,38.47
119.53,35.47,38.47
119.54,35.5,38.48
119.54,35.47,38.48
119.56,35.5,38.49
119.57,35.48,38.5
119.58,35.5,38.5
119.58,35.48,38.51
119.73,35.5,38.58
119.75,35.53,38.58
119.75,35.51,38.59
119.76,35.53,38.59
119.77,35.52,38.6
119.79,35.53,38.6
119.79,35.52,38.61
119.81,35.55,38.62
119.82,35.54,38.62
119.83,35.55,38.62
119.83,35.55,38.62
119.97,35.58,38.69
119.98,35.6,38.7
119.99,35.6,38.7
120.01,35.62,38.71
120.02,35.6,38.72
120.03,35.63,38.72
120.04,35.62,38.73
120.06,35.65,38.74
120.07,35.64,38.74
120.07,35.67,38.74
120.08,35.66,38.74
120.21,35.74,38.79
120.21,35.76,38.79
120.22,35.75,38.79
120.22,35.77,38.8
120.24,35.77,38.8
120.25,35.79,38.81
120.27,35.78,38.82
120.27,35.81,38.82
120.28,35.8,38.82
120.28,35.82,38.82
120.3,35.81,38.83
120.41,35.93,38.86
120.43,35.95,38.87
120.43,35.94,38.88
120.44,35.97,38.88
120.45,35.96,38.88
120.46,35.98,38.88
120.46,35.96,38.88
120.47,35.99,38.88
120.48,35.98,38.88
120.49,36.02,38.89
120.49,36.01,38.89
120.59,36.12,38.9
120.6,36.14,38.91
120.61,36.13,38.91
120.61,36.16,38.91
120.62,36.15,38.91
120.63,36.17,38.91
120.64,36.17,38.92
120.65,36.19,38.92
120.66,36.18,38.92
120.66,36.2,38.92
120.67,36.2,38.92
120.77,36.32,38.94
120.78,36.34,38.95
120.79,36.34,38.95
120.8,36.35,38.95
120.8,36.35,38.95
120.81,36.37,38.95
120.81,36.36,38.95
120.82,36.38,38.96
120.84,36.38,38.96
120.84,36.4,38.96
120.84,36.39,38.95
120.94,36.5,38.97
120.95,36.51,38.98
120.95,36.51,38.97
120.94,36.53,38.96
120.95,36.53,38.96
120.96,36.54,38.96
120.96,36.52,38.96
120.97,36.54,38.96
120.97,36.55,38.96
120.98,36.57,38.96
120.99,36.56,38.96
121.07,36.63,38.96
121.08,36.64,38.97
121.09,36.63,38.97
121.1,36.64,38.97
121.09,36.64,38.96
121.1,36.66,38.97
121.1,36.66,38.97
121.12,36.67,38.97
121.13,36.66,38.97
121.12,36.66,38.97
121.13,36.66,38.96
121.2,36.72,38.95
121.21,36.72,38.96
121.21,36.72,38.96
121.22,36.73,38.96
121.21,36.72,38.95
121.22,36.73,38.95
121.23,36.72,38.95
121.23,36.74,38.96
121.25,36.72,38.96
121.25,36.74,38.96
121.25,36.74,38.95
121.33,36.76,38.96
121.34,36.77,38.95
121.34,36.78,38.95
121.35,36.78,38.95
121.36,36.77,38.96
121.37,36.78,38.96
121.37,36.78,38.95
121.38,36.79,38.96
121.38,36.77,38.96
121.38,36.77,38.95
121.38,36.77,38.94
121.46,36.78,38.94
121.45,36.78,38.93
121.46,36.77,38.93
121.47,36.77,38.94
121.47,36.76,38.94
121.48,36.77,38.94
121.49,36.77,38.94
121.49,36.77,38.94
121.51,36.77,38.95
121.51,36.76,38.94
121.51,36.76,38.94
121.58,36.71,38.93
121.58,36.71,38.93
121.59,36.7,38.92
121.59,36.71,38.93
121.6,36.71,38.93
121.61,36.7,38.93
121.61,36.7,38.93
121.62,36.69,38.92
121.63,36.68,38.93
121.63,36.68,38.93
121.64,36.67,38.93
121.71,36.6,38.92
121.71,36.59,38.93
121.72,36.58,38.93
121.73,36.57,38.93
121.73,36.57,38.92
121.73,36.56,38.92
121.75,36.55,38.93
121.76,36.54,38.94
121.75,36.54,38.93
121.76,36.54,38.92
121.76,36.54,38.92
121.84,36.41,38.93
121.85,36.41,38.93
121.85,36.4,38.93
121.86,36.39,38.93
121.87,36.39,38.93
121.86,36.38,38.92
121.87,36.37,38.92
121.88,36.36,38.93
121.89,36.36,38.93
121.89,36.35,38.93
121.9,36.34,38.93
121.99,36.19,38.95
122,36.16,38.95
122.01,36.16,38.95
122.01,36.15,38.95
122.02,36.14,38.95
122.03,36.12,38.95
122.04,36.11,38.95
122.04,36.11,38.95
122.05,36.09,38.96
122.05,36.07,38.95
122.06,36.07,38.95
122.16,35.88,38.97
122.16,35.85,38.97
122.17,35.85,38.97
122.17,35.83,38.97
122.18,35.82,38.97
122.18,35.8,38.97
122.2,35.79,38.98
122.2,35.76,38.98
122.21,35.76,38.98
122.22,35.74,38.98
122.22,35.74,38.98
122.33,35.53,39.01
122.34,35.51,39.01
122.35,35.5,39.01
122.35,35.48,39.01
122.37,35.47,39.02
122.37,35.44,39.01
122.38,35.43,39.02
122.38,35.41,39.02
122.39,35.41,39.02
122.4,35.39,39.03
122.4,35.38,39.02
122.53,35.17,39.07
122.53,35.14,39.07
122.53,35.14,39.06
122.55,35.11,39.07
122.55,35.11,39.07
122.56,35.08,39.07
122.57,35.07,39.08
122.58,35.05,39.08
122.59,35.04,39.08
122.59,35.02,39.08
122.6,35.01,39.09
122.72,34.78,39.13
122.73,34.75,39.13
122.74,34.75,39.13
122.75,34.72,39.14
122.76,34.71,39.14
122.76,34.68,39.14
122.77,34.68,39.14
122.78,34.66,39.14
122.79,34.64,39.15
122.8,34.61,39.15
122.81,34.6,39.15
122.94,34.35,39.21
122.95,34.33,39.21
122.97,34.32,39.22
122.97,34.29,39.21
122.98,34.28,39.22
122.99,34.25,39.22
122.99,34.24,39.22
123.01,34.21,39.22
123.01,34.2,39.23
123.02,34.18,39.23
123.04,34.18,39.24
19.77,17.11,42.44
123.19,33.89,39.31
123.2,33.89,39.31
123.21,33.86,39.31
123.22,33.86,39.33
123.23,33.82,39.33
123.25,33.81,39.34
123.25,33.8,39.33
123.27,33.79,39.35
123.28,33.76,39.35
123.29,33.76,39.36
123.29,33.73,39.36
123.44,33.49,39.42
123.45,33.5,39.43
123.45,33.47,39.42
123.47,33.47,39.44
123.48,33.44,39.45
123.5,33.44,39.45
123.51,33.41,39.46
123.52,33.41,39.47
123.53,33.39,39.47
123.54,33.39,39.48
123.55,33.36,39.48
123.7,33.17,39.56
123.71,33.17,39.57
123.73,33.14,39.58
123.74,33.14,39.59
123.75,33.12,39.58
123.77,33.12,39.6
123.78,33.09,39.6
123.78,33.1,39.61
123.79,33.08,39.61
123.81,33.08,39.62
123.82,33.04,39.63
123.98,32.88,39.71
123.99,32.89,39.72
124.01,32.86,39.73
124.01,32.87,39.73
124.02,32.84,39.74
124.03,32.85,39.74
124.05,32.82,39.76
124.07,32.83,39.77
124.08,32.8,39.77
124.08,32.81,39.78
124.1,32.79,39.78
124.27,32.69,39.9
124.28,32.71,39.91
124.29,32.68,39.92
124.3,32.7,39.92
124.31,32.67,39.93
124.33,32.68,39.94
124.34,32.65,39.94
124.35,32.68,39.95
124.36,32.66,39.96
124.38,32.67,39.98
124.39,32.65,39.98
124.54,32.58,40.08
124.55,32.6,40.09
124.56,32.57,40.08
124.57,32.59,40.1
124.59,32.57,40.11
124.6,32.59,40.12
124.61,32.57,40.12
124.62,32.59,40.12
124.63,32.56,40.13
124.64,32.58,40.13
124.65,32.55,40.14
124.79,32.55,40.24
124.81,32.57,40.25
124.82,32.55,40.25
124.83,32.57,40.26
124.83,32.55,40.26
124.85,32.56,40.27
124.86,32.55,40.27
124.86,32.58,40.28
124.88,32.56,40.3
124.89,32.58,40.3
124.91,32.57,40.31
125.05,32.61,40.42
125.07,32.64,40.43
125.07,32.62,40.43
125.08,32.63,40.44
125.08,32.62,40.43
125.08,32.64,40.43
125.1,32.63,40.44
125.11,32.65,40.45
125.12,32.64,40.46
125.13,32.65,40.47
125.14,32.64,40.47
125.27,32.74,40.56
125.29,32.76,40.57
125.29,32.76,40.57
125.3,32.78,40.59
125.31,32.77,40.59
125.32,32.79,40.6
125.33,32.78,40.6
125.33,32.8,40.6
125.35,32.79,40.61
125.35,32.82,40.62
125.36,32.81,40.62
125.48,32.91,40.69
125.48,32.93,40.69
125.49,32.92,40.69
125.5,32.94,40.7
125.5,32.94,40.71
125.51,32.96,40.71
125.51,32.96,40.71
125.52,32.98,40.72
125.53,32.97,40.72
125.54,32.99,40.72
125.55,32.98,40.73
125.66,33.12,40.8
125.67,33.13,40.81
125.68,33.12,40.81
125.68,33.15,40.81
125.69,33.15,40.81
125.69,33.16,40.82
125.7,33.16,40.82
125.7,33.18,40.83
125.72,33.18,40.83
125.72,33.2,40.83
125.73,33.19,40.84
125.83,33.33,40.89
125.84,33.35,40.9
125.84,33.35,40.9
125.85,33.36,40.9
125.85,33.36,40.9
125.86,33.38,40.91
125.86,33.39,40.9
125.87,33.39,40.91
125.88,33.39,40.91
125.88,33.4,40.91
125.89,33.41,40.91
125.97,33.49,40.94
125.97,33.5,40.94
125.98,33.5,40.93
125.98,33.52,40.93
125.99,33.53,40.94
126,33.53,40.95
126,33.52,40.95
126.01,33.54,40.95
126.01,33.54,40.95
126.01,33.56,40.95
126.02,33.56,40.95
126.09,33.62,40.97
126.1,33.64,40.97
126.11,33.64,40.97
126.11,33.65,40.97
126.11,33.65,40.97
126.11,33.67,40.96
126.13,33.66,40.97
126.13,33.66,40.97
126.13,33.65,40.97
126.13,33.67,40.96
126.13,33.67,40.95
126.21,33.68,40.97
126.2,33.68,40.96
126.21,33.69,40.96
126.23,33.68,40.97
126.23,33.68,40.97
126.23,33.68,40.97
126.24,33.68,40.97
126.24,33.69,40.97
126.25,33.69,40.98
126.25,33.69,40.97
126.26,33.69,40.97
126.32,33.66,40.96
126.33,33.66,40.96
126.33,33.66,40.96
126.34,33.65,40.96
126.35,33.65,40.96
126.34,33.64,40.96
126.35,33.64,40.95
126.34,33.64,40.95
126.35,33.64,40.95
126.36,33.63,40.95
126.37,33.62,40.95
126.42,33.53,40.92
126.42,33.52,40.92
126.43,33.51,40.91
126.43,33.49,40.91
126.43,33.49,40.91
126.43,33.47,40.9
126.45,33.47,40.9
126.45,33.45,40.9
126.46,33.45,40.9
126.46,33.44,40.9
126.47,33.44,40.9
126.54,33.29,40.89
126.54,33.28,40.89
126.56,33.28,40.89
126.56,33.25,40.88
126.56,33.25,40.88
126.57,33.23,40.88
126.57,33.23,40.88
126.58,33.2,40.88
126.59,33.2,40.88
126.59,33.18,40.88
126.6,33.17,40.88
126.67,32.97,40.84
126.67,32.94,40.84
126.67,32.94,40.84
126.69,32.9,40.84
126.68,32.9,40.84
126.69,32.87,40.83
126.7,32.87,40.84
126.7,32.85,40.83
126.71,32.84,40.83
126.72,32.81,40.83
126.72,32.81,40.83
126.82,32.59,40.83
126.83,32.56,40.83
126.84,32.55,40.83
126.85,32.52,40.82
126.86,32.52,40.83
126.87,32.49,40.84
126.88,32.48,40.84
126.88,32.45,40.83
126.88,32.45,40.83
126.9,32.41,40.83
126.9,32.41,40.84
127.02,32.2,40.86
127.04,32.17,40.86
127.03,32.16,40.85
127.03,32.13,40.85
127.05,32.12,40.86
127.05,32.1,40.85
127.07,32.09,40.86
127.08,32.06,40.85
127.09,32.06,40.86
127.1,32.02,40.86
127.1,32.02,40.87
127.22,31.78,40.88
127.22,31.76,40.88
127.23,31.75,40.88
127.24,31.71,40.88
127.25,31.72,40.88
127.26,31.69,40.88
127.26,31.69,40.89
127.28,31.66,40.89
127.28,31.65,40.89
127.29,31.63,40.89
127.3,31.63,40.9
127.44,31.42,40.94
127.45,31.39,40.94
127.46,31.38,40.95
127.47,31.36,40.94
127.47,31.36,40.95
127.48,31.33,40.94
127.48,31.33,40.94
127.49,31.31,40.94
127.5,31.32,40.95
127.51,31.28,40.95
127.52,31.28,40.96
127.65,31.1,41
127.65,31.07,41
127.67,31.07,41.01
127.68,31.04,41.01
127.68,31.05,41.01
127.7,31.03,41.02
127.7,31.04,41.03
127.72,31.01,41.03
127.72,31.01,41.04
127.73,30.99,41.04
127.75,31,41.05
127.89,30.87,41.12
127.9,30.84,41.12
127.9,30.85,41.13
127.91,30.82,41.13
127.92,30.83,41.14
127.94,30.81,41.14
127.95,30.82,41.15
127.95,30.81,41.15
127.96,30.82,41.16
127.98,30.79,41.17
127.98,30.8,41.18
128.12,30.74,41.27
128.15,30.71,41.28
128.15,30.74,41.28
128.15,30.72,41.28
128.16,30.73,41.29
128.17,30.71,41.29
128.18,30.72,41.3
128.19,30.7,41.3
128.2,30.72,41.31
128.2,30.7,41.31
128.21,30.71,41.32
128.36,30.71,41.43
128.37,30.69,41.44
128.38,30.71,41.45
128.39,30.68,41.45
128.4,30.7,41.46
128.41,30.7,41.47
128.42,30.72,41.49
128.43,30.69,41.49
128.44,30.71,41.5
128.45,30.69,41.49
128.45,30.71,41.5
128.58,30.74,41.6
128.59,30.73,41.6
128.59,30.76,41.61
128.6,30.75,41.61
128.62,30.77,41.63
128.63,30.76,41.64
128.64,30.78,41.66
128.65,30.77,41.66
128.65,30.79,41.66
128.66,30.78,41.66
128.67,30.8,41.68
128.78,30.88,41.77
128.79,30.88,41.77
128.81,30.9,41.78
128.8,30.89,41.78
128.81,30.91,41.79
128.82,30.91,41.79
128.83,30.92,41.81
128.84,30.91,41.81
128.85,30.93,41.81
128.85,30.93,41.82
128.86,30.95,41.83
128.94,31.05,41.88
128.95,31.05,41.88
128.95,31.07,41.89
128.96,31.06,41.89
128.96,31.09,41.9
128.98,31.08,41.91
128.98,31.1,41.92
128.98,31.1,41.91
129,31.12,41.92
129,31.12,41.93
129.01,31.14,41.94
129.09,31.25,41.99
129.1,31.25,41.99
129.1,31.27,42
129.11,31.26,42
129.11,31.27,42.01
129.12,31.28,42
129.12,31.31,42.01
129.13,31.3,42.01
129.13,31.32,42.02
129.14,31.32,42.02
129.15,31.33,42.03
129.22,31.45,42.07
129.23,31.44,42.08
129.24,31.45,42.08
129.24,31.45,42.08
129.24,31.47,42.08
129.23,31.48,42.07
129.25,31.49,42.08
129.25,31.49,42.09
129.26,31.5,42.09
129.27,31.5,42.09
129.27,31.51,42.09
129.34,31.62,42.13
129.35,31.62,42.13
129.35,31.63,42.13
129.36,31.62,42.14
129.35,31.64,42.13
129.35,31.64,42.13
129.36,31.65,42.14
129.37,31.65,42.14
129.37,31.66,42.14
129.38,31.66,42.14
129.38,31.67,42.14
129.44,31.75,42.15
129.44,31.74,42.15
129.44,31.75,42.15
129.45,31.74,42.15
129.45,31.75,42.15
129.46,31.75,42.15
129.47,31.76,42.16
129.48,31.76,42.17
129.48,31.76,42.17
129.49,31.76,42.16
129.48,31.77,42.16
129.53,31.8,42.15
129.53,31.79,42.15
129.55,31.79,42.16
129.55,31.8,42.16
129.55,31.81,42.15
129.56,31.79,42.15
129.55,31.79,42.15
129.56,31.79,42.14
129.56,31.79,42.14
129.57,31.79,42.15
129.58,31.78,42.15
129.64,31.78,42.15
129.64,31.77,42.14
129.64,31.76,42.14
129.65,31.76,42.14
129.65,31.76,42.13
129.65,31.76,42.13
129.66,31.75,42.13
129.67,31.75,42.13
129.67,31.74,42.13
129.67,31.74,42.12
129.68,31.73,42.12
129.73,31.66,42.1
129.74,31.66,42.1
129.75,31.65,42.1
129.75,31.65,42.1
129.75,31.64,42.09
129.76,31.64,42.09
129.76,31.63,42.1
129.77,31.62,42.09
129.77,31.62,42.09
129.78,31.61,42.09
129.78,31.6,42.08
129.84,31.45,42.04
129.85,31.44,42.04
129.85,31.43,42.03
129.84,31.42,42.02
129.85,31.42,42.02
129.86,31.41,42.02
129.86,31.39,42.01
129.87,31.38,42.01
129.87,31.36,42.01
129.87,31.36,42
129.88,31.34,42
129.95,31.18,41.97
129.96,31.17,41.97
129.97,31.16,41.96
129.98,31.14,41.97
129.98,31.13,41.96
129.98,31.12,41.96
129.99,31.11,41.96
130,31.1,41.96
130,31.08,41.96
130.01,31.07,41.96
130.01,31.05,41.95
130.11,30.86,41.94
130.11,30.85,41.93
130.11,30.83,41.93
130.13,30.83,41.94
130.13,30.81,41.94
130.15,30.8,41.94
130.15,30.78,41.94
130.16,30.77,41.94
130.16,30.74,41.94
130.17,30.73,41.94
130.18,30.71,41.93
130.27,30.48,41.9
130.27,30.48,41.9
130.29,30.46,41.9
130.29,30.46,41.9
130.29,30.44,41.89
130.3,30.43,41.9
130.31,30.4,41.9
130.33,30.39,41.9
130.33,30.37,41.9
130.33,30.36,41.9
130.35,30.34,41.9
130.46,30.12,41.9
130.47,30.11,41.9
130.48,30.08,41.91
130.49,30.08,41.91
130.5,30.05,41.91
130.51,30.05,41.9
130.51,30.01,41.89
130.52,30.01,41.9
130.53,29.98,41.9
130.53,29.98,41.9
130.54,29.95,41.9
130.67,29.72,41.91
130.67,29.72,41.91
130.67,29.69,41.91
130.69,29.7,41.91
130.69,29.67,41.91
130.71,29.67,41.93
130.71,29.64,41.92
130.72,29.64,41.92
130.73,29.61,41.91
130.73,29.61,41.93
130.75,29.58,41.92
130.87,29.37,41.94
130.87,29.37,41.94
130.88,29.34,41.94
130.89,29.35,41.95
130.9,29.33,41.95
130.91,29.32,41.96
130.92,29.28,41.96
130.93,29.29,41.96
130.94,29.27,41.96
130.96,29.28,41.98
130.97,29.24,41.98
131.1,29.05,42.02
131.11,29.06,42.03
131.12,29.03,42.03
131.13,29.04,42.03
131.14,29,42.03
131.15,29.01,42.04
131.16,28.98,42.04
131.17,28.99,42.05
131.18,28.95,42.05
131.18,28.96,42.05
131.19,28.94,42.06
131.33,28.79,42.11
131.33,28.79,42.12
131.35,28.76,42.11
131.35,28.76,42.13
131.36,28.74,42.12
131.37,28.75,42.13
131.38,28.72,42.13
131.39,28.73,42.14
131.4,28.71,42.14
131.4,28.71,42.14
131.42,28.69,42.15
131.56,28.59,42.23
131.57,28.6,42.25
131.58,28.57,42.25
131.59,28.58,42.25
131.6,28.56,42.25
131.6,28.57,42.26
131.62,28.54,42.26
131.62,28.54,42.27
131.63,28.53,42.26
131.64,28.54,42.28
131.66,28.51,42.28
131.78,28.45,42.38
131.8,28.47,42.39
131.81,28.45,42.39
131.82,28.47,42.4
131.83,28.44,42.41
131.84,28.45,42.42
131.85,28.43,42.42
131.86,28.45,42.43
131.87,28.42,42.43
131.87,28.44,42.45
131.89,28.42,42.46
132.01,28.4,42.55
132.02,28.41,42.55
132.03,28.39,42.56
132.03,28.41,42.57
132.04,28.4,42.58
132.05,28.42,42.59
132.07,28.4,42.6
132.07,28.42,42.61
132.08,28.4,42.61
132.09,28.42,42.62
132.1,28.41,42.63
132.2,28.42,42.71
132.21,28.43,42.72
132.23,28.42,42.73
132.23,28.43,42.73
132.23,28.42,42.73
132.25,28.43,42.75
132.25,28.42,42.74
132.26,28.44,42.75
132.27,28.43,42.76
132.28,28.45,42.78
132.29,28.43,42.78
132.4,28.47,42.88
132.4,28.49,42.88
132.41,28.48,42.89
132.41,28.5,42.9
132.42,28.49,42.9
132.43,28.51,42.91
132.43,28.5,42.91
132.44,28.53,42.93
132.45,28.51,42.93
132.45,28.52,42.94
132.46,28.52,42.94
132.54,28.6,43.01
132.55,28.62,43.02
132.56,28.62,43.03
132.56,28.63,43.04
132.57,28.62,43.04
132.57,28.64,43.05
132.58,28.64,43.05
132.58,28.66,43.05
132.59,28.64,43.06
132.6,28.66,43.06
132.6,28.66,43.06
132.68,28.74,43.14
132.68,28.76,43.14
132.7,28.76,43.15
132.69,28.79,43.16
132.71,28.78,43.16
132.7,28.79,43.17
132.72,28.79,43.17
132.71,28.8,43.17
132.72,28.8,43.18
132.73,28.82,43.18
132.73,28.82,43.19
9.8,13.98,73.34
180,0.02,0.02
0.18,0.07,0.63
0.23,0.18,0.89
0.21,0.08,1.1
0.31,0.18,1.23
0.16,0.16,0.79
0.28,0.34,0.84
0.2,0.05,0.96
0.28,0.01,1.17
0.15,0.2,1.03
0.3,0.26,0.91
0.13,0.05,0.74
0.25,0.13,0.91
132.92,29.12,43.36
132.92,29.14,43.37
132.93,29.14,43.36
132.93,29.14,43.37
132.94,29.14,43.37
132.93,29.17,43.37
132.95,29.17,43.38
132.95,29.19,43.39
132.96,29.18,43.4
132.95,29.2,43.4
132.96,29.21,43.4
133.02,29.33,43.45
133.02,29.34,43.45
133.02,29.34,43.46
133.03,29.36,43.47
133.03,29.36,43.47
133.04,29.37,43.47
133.04,29.37,43.47
133.04,29.39,43.47
133.04,29.4,43.47
133.04,29.41,43.48
133.06,29.4,43.48
133.11,29.51,43.52
133.11,29.53,43.53
133.12,29.53,43.53
133.12,29.55,43.54
133.12,29.54,43.53
133.12,29.56,43.54
133.13,29.57,43.54
133.13,29.58,43.55
133.13,29.58,43.54
133.14,29.6,43.54
133.14,29.6,43.55
133.17,29.71,43.56
133.18,29.71,43.57
133.19,29.71,43.57
133.18,29.72,43.57
133.18,29.72,43.56
133.19,29.73,43.56
133.19,29.72,43.56
133.19,29.73,43.56
133.2,29.75,43.57
133.2,29.76,43.57
133.21,29.75,43.58
133.23,29.82,43.55
133.23,29.82,43.54
133.23,29.82,43.53
133.22,29.83,43.53
133.23,29.83,43.52
133.23,29.83,43.52
133.23,29.84,43.52
133.23,29.84,43.51
133.23,29.84,43.51
133.23,29.84,43.51
133.23,29.84,43.5
133.24,29.88,43.45
133.24,29.88,43.45
133.25,29.88,43.45
133.24,29.88,43.44
133.25,29.89,43.44
133.26,29.88,43.44
133.25,29.89,43.44
133.25,29.9,43.44
133.26,29.9,43.43
133.26,29.9,43.43
133.26,29.89,43.43
133.28,29.91,43.38
133.28,29.91,43.38
133.29,29.9,43.39
133.3,29.89,43.38
133.29,29.89,43.37
133.29,29.9,43.37
133.3,29.9,43.37
133.3,29.9,43.37
133.31,29.89,43.37
133.31,29.9,43.36
133.31,29.9,43.35
133.35,29.88,43.33
133.36,29.86,43.32
133.35,29.86,43.32
133.36,29.86,43.32
133.36,29.86,43.31
133.36,29.85,43.3
133.37,29.84,43.29
133.36,29.84,43.28
133.36,29.84,43.28
133.37,29.83,43.28
133.37,29.82,43.27
133.41,29.79,43.23
133.42,29.78,43.24
133.42,29.77,43.24
133.43,29.76,43.23
133.43,29.76,43.23
133.43,29.76,43.22
133.44,29.77,43.23
133.45,29.75,43.23
133.44,29.74,43.22
133.44,29.73,43.21
133.44,29.74,43.2
133.49,29.65,43.15
133.5,29.63,43.15
133.5,29.63,43.15
133.5,29.62,43.14
133.51,29.62,43.14
133.51,29.61,43.14
133.53,29.6,43.14
133.53,29.59,43.15
133.54,29.59,43.14
133.54,29.58,43.13
133.54,29.57,43.12
133.6,29.46,43.09
133.6,29.45,43.08
133.61,29.44,43.08
133.61,29.43,43.07
133.61,29.43,43.07
133.63,29.41,43.07
133.62,29.4,43.06
133.63,29.39,43.06
133.64,29.38,43.06
133.64,29.37,43.05
133.64,29.36,43.05
133.73,29.21,43.02
133.73,29.2,43.02
133.74,29.19,43.01
133.74,29.18,43
133.74,29.17,43
133.75,29.14,42.99
133.75,29.14,42.99
133.76,29.12,43
133.77,29.12,42.99
133.78,29.1,42.98
133.78,29.1,42.98
133.87,28.92,42.95
133.87,28.9,42.94
133.87,28.9,42.94
133.88,28.88,42.94
133.89,28.87,42.93
133.89,28.84,42.92
133.9,28.84,42.92
133.91,28.82,42.92
133.91,28.81,42.92
133.92,28.79,42.92
133.93,28.78,42.92
134.02,28.59,42.88
134.03,28.57,42.87
134.03,28.56,42.87
134.03,28.54,42.86
134.04,28.54,42.86
134.05,28.51,42.86
134.06,28.5,42.86
134.07,28.49,42.86
134.08,28.47,42.86
134.08,28.45,42.85
134.09,28.45,42.85
134.2,28.25,42.85
134.21,28.22,42.84
134.22,28.21,42.84
134.23,28.19,42.84
134.23,28.18,42.84
134.24,28.17,42.84
134.25,28.16,42.85
134.26,28.13,42.84
134.27,28.12,42.84
134.28,28.1,42.83
134.28,28.1,42.84
8.97,15.72,74.28
134.41,27.82,42.79
134.42,27.82,42.79
134.42,27.79,42.79
134.43,27.79,42.79
134.44,27.77,42.79
134.45,27.76,42.8
134.46,27.73,42.78
134.46,27.73,42.79
134.46,27.7,42.78
134.47,27.7,42.78
134.48,27.67,42.77
134.62,27.45,42.79
134.62,27.44,42.78
134.63,27.41,42.78
134.64,27.41,42.79
134.66,27.38,42.79
134.65,27.38,42.78
134.66,27.36,42.77
134.67,27.36,42.78
134.68,27.32,42.78
134.69,27.32,42.78
134.7,27.29,42.77
134.84,27.09,42.81
134.85,27.09,42.81
134.86,27.07,42.81
134.87,27.06,42.82
134.88,27.04,42.82
134.88,27.04,42.82
134.89,27.01,42.83
134.9,27.01,42.83
134.92,26.98,42.83
134.92,26.99,42.84
134.93,26.96,42.83
135.06,26.76,42.85
135.06,26.76,42.86
135.08,26.73,42.86
135.09,26.73,42.87
135.1,26.71,42.86
135.1,26.71,42.87
135.12,26.68,42.88
135.12,26.68,42.87
135.13,26.65,42.87
135.14,26.65,42.88
135.16,26.62,42.88
135.3,26.47,42.95
135.31,26.47,42.96
135.31,26.44,42.95
135.32,26.45,42.95
135.33,26.42,42.96
135.34,26.42,42.97
135.35,26.4,42.96
135.36,26.4,42.97
135.37,26.38,42.97
135.38,26.38,42.98
135.4,26.36,42.99
135.53,26.2,43.03
135.54,26.19,43.04
135.55,26.16,43.04
135.55,26.17,43.04
135.57,26.15,43.05
135.57,26.15,43.06
135.58,26.13,43.05
135.59,26.14,43.06
135.6,26.11,43.06
135.6,26.11,43.06
135.61,26.09,43.06
13.52,20.02,69.92
135.76,25.94,43.12
135.76,25.95,43.13
135.78,25.92,43.14
135.79,25.93,43.15
135.8,25.9,43.15
135.81,25.91,43.16
135.82,25.88,43.15
135.82,25.89,43.16
135.84,25.87,43.17
135.84,25.87,43.18
135.86,25.85,43.18
135.99,25.77,43.28
136,25.77,43.29
136.01,25.76,43.3
136.02,25.77,43.32
136.04,25.74,43.32
136.04,25.75,43.33
136.05,25.73,43.33
136.06,25.74,43.34
136.07,25.73,43.35
136.08,25.74,43.36
136.09,25.72,43.36
136.21,25.64,43.44
136.21,25.65,43.45
136.22,25.63,43.46
136.23,25.64,43.47
136.25,25.62,43.47
136.25,25.63,43.47
136.26,25.62,43.48
136.26,25.63,43.49
136.28,25.61,43.5
136.28,25.62,43.5
136.29,25.6,43.5
136.4,25.53,43.56
136.41,25.55,43.58
136.41,25.53,43.59
136.43,25.54,43.6
136.43,25.52,43.59
136.44,25.53,43.6
136.45,25.52,43.61
