x,y,z
53.46,65.54,14.39
53.42,65.55,14.37
53.36,65.57,14.35
53.29,65.57,14.33
53.26,65.6,14.31
53.23,65.61,14.3
53.18,65.62,14.28
53.13,65.63,14.27
53.11,65.65,14.25
53.05,65.66,14.23
59.48,65.6,24.39
52.25,65.9,13.92
52.2,65.91,13.9
52.17,65.93,13.88
52.12,65.95,13.85
52.06,65.97,13.84
52.01,65.98,13.82
51.98,66,13.8
51.93,66.01,13.78
51.88,66.01,13.77
51.83,66.02,13.75
51.78,66.04,13.74
51.74,66.06,13.71
51.08,66.24,13.47
51.03,66.25,13.45
50.98,66.26,13.44
50.95,66.28,13.42
50.87,66.28,13.4
50.84,66.29,13.39
50.78,66.3,13.38
50.73,66.32,13.36
50.7,66.33,13.34
50.64,66.34,13.33
50.59,66.35,13.32
50.54,66.35,13.31
49.88,66.47,13.14
49.82,66.48,13.12
49.77,66.49,13.1
49.73,66.5,13.1
49.68,66.5,13.09
49.63,66.51,13.07
49.58,66.52,13.06
49.54,66.53,13.05
49.47,66.53,13.05
49.42,66.52,13.05
49.36,66.53,13.03
49.33,66.54,13.02
48.63,66.66,12.83
48.55,66.66,12.82
48.52,66.67,12.81
48.47,66.68,12.8
48.42,66.7,12.78
48.36,66.69,12.77
48.32,66.71,12.76
48.27,66.72,12.73
48.21,66.73,12.72
48.16,66.73,12.71
48.1,66.73,12.71
134.51,56.19,15
47.22,66.82,12.53
47.16,66.83,12.51
47.13,66.85,12.49
47.06,66.85,12.49
47.01,66.84,12.49
46.96,66.84,12.49
46.9,66.85,12.48
46.84,66.85,12.47
46.79,66.84,12.47
46.74,66.84,12.47
46.67,66.85,12.44
46.62,66.85,12.44
45.87,66.91,12.3
45.81,66.92,12.29
45.76,66.92,12.29
45.7,66.92,12.28
45.64,66.92,12.27
45.58,66.91,12.27
45.52,66.91,12.26
45.47,66.92,12.26
45.42,66.91,12.25
45.36,66.92,12.24
45.32,66.94,12.22
45.24,66.93,12.21
44.45,66.97,12.08
44.4,66.97,12.07
44.34,66.98,12.06
44.29,66.99,12.05
44.23,66.99,12.04
44.17,67,12.02
44.13,67,12.02
44.07,67.01,12.01
44.01,67,12
43.95,67,12
43.89,67,12
43.84,67,11.99
43.06,67.05,11.85
42.99,67.04,11.85
42.92,67.03,11.85
42.87,67.03,11.84
42.8,67.04,11.82
42.75,67.04,11.81
42.69,67.05,11.8
42.65,67.05,11.8
42.6,67.06,11.78
42.53,67.06,11.77
42.48,67.06,11.77
41.68,67.13,11.6
41.62,67.13,11.59
41.56,67.14,11.57
41.52,67.16,11.55
41.46,67.17,11.54
41.4,67.16,11.54
41.34,67.16,11.53
41.27,67.18,11.5
41.21,67.19,11.49
41.16,67.18,11.48
41.12,67.19,11.48
41.06,67.2,11.46
40.28,67.33,11.23
40.24,67.34,11.21
40.18,67.35,11.19
40.11,67.36,11.18
40.06,67.36,11.17
40,67.38,11.15
39.95,67.39,11.13
39.88,67.4,11.11
39.84,67.41,11.09
39.79,67.42,11.08
39.73,67.43,11.06
39.67,67.45,11.04
38.9,67.59,10.79
38.83,67.6,10.77
38.77,67.61,10.75
38.72,67.62,10.74
38.66,67.64,10.72
38.62,67.65,10.7
38.55,67.65,10.68
38.51,67.67,10.66
38.44,67.68,10.64
38.38,67.69,10.63
38.33,67.69,10.62
38.26,67.69,10.6
37.48,67.87,10.33
37.44,67.88,10.32
37.38,67.88,10.3
37.31,67.89,10.29
37.26,67.9,10.27
37.21,67.91,10.26
37.13,67.92,10.24
37.09,67.94,10.21
37.05,67.96,10.19
36.98,67.97,10.17
36.92,67.97,10.16
39.75,67.35,11.08
36.08,68.09,9.95
36.02,68.1,9.94
35.95,68.11,9.92
35.89,68.12,9.9
35.84,68.13,9.88
35.79,68.14,9.87
35.74,68.16,9.85
35.69,68.17,9.82
35.64,68.19,9.8
35.59,68.2,9.78
35.5,68.2,9.77
35.46,68.2,9.76
34.64,68.33,9.53
34.58,68.35,9.51
34.53,68.36,9.5
34.47,68.37,9.48
34.42,68.39,9.45
34.35,68.39,9.44
34.31,68.39,9.44
34.24,68.39,9.43
34.16,68.39,9.43
34.1,68.41,9.41
34.07,68.42,9.38
34.01,68.44,9.36
33.96,68.46,9.34
33.12,68.53,9.18
33.06,68.54,9.16
33,68.55,9.15
32.95,68.56,9.13
32.87,68.55,9.12
32.82,68.56,9.11
32.76,68.58,9.08
32.71,68.6,9.07
32.64,68.59,9.07
32.58,68.58,9.06
32.51,68.59,9.05
32.47,68.6,9.02
31.58,68.66,8.87
31.52,68.66,8.87
31.46,68.67,8.85
31.4,68.67,8.84
31.35,68.67,8.84
31.28,68.67,8.83
31.23,68.69,8.81
31.16,68.69,8.8
31.08,68.68,8.8
31.02,68.67,8.8
30.98,68.68,8.79
30.9,68.68,8.78
30.84,68.69,8.76
29.95,68.7,8.66
29.89,68.69,8.66
29.82,68.7,8.64
29.75,68.7,8.64
29.67,68.69,8.63
29.61,68.69,8.63
29.54,68.68,8.62
29.49,68.69,8.6
29.43,68.7,8.6
29.37,68.69,8.6
29.3,68.69,8.59
29.22,68.69,8.58
29.17,68.69,8.58
28.27,68.7,8.47
28.2,68.69,8.47
28.13,68.68,8.47
28.07,68.68,8.46
28.01,68.69,8.44
27.95,68.69,8.43
27.87,68.68,8.43
27.82,68.68,8.42
27.74,68.68,8.41
27.69,68.69,8.4
27.62,68.68,8.4
27.55,68.68,8.39
26.65,68.72,8.23
26.59,68.72,8.22
26.52,68.72,8.22
26.44,68.72,8.21
26.38,68.73,8.19
26.33,68.74,8.18
26.25,68.74,8.17
26.21,68.74,8.15
26.14,68.75,8.14
26.08,68.76,8.12
26.03,68.76,8.11
25.95,68.76,8.09
25.88,68.77,8.08
24.96,68.81,7.9
24.91,68.8,7.9
24.85,68.81,7.88
24.78,68.81,7.87
24.72,68.82,7.85
24.64,68.82,7.85
24.57,68.81,7.84
24.51,68.81,7.83
24.43,68.81,7.82
24.37,68.82,7.8
24.31,68.82,7.79
24.26,68.83,7.77
24.19,68.83,7.76
23.28,68.86,7.59
23.22,68.86,7.59
23.14,68.86,7.58
23.07,68.86,7.56
23.01,68.87,7.55
22.94,68.86,7.54
22.88,68.88,7.52
22.83,68.88,7.51
22.76,68.89,7.49
22.68,68.89,7.49
22.62,68.88,7.49
22.56,68.88,7.47
21.65,68.97,7.22
21.58,68.97,7.21
21.51,68.96,7.21
21.46,68.98,7.19
21.39,68.99,7.16
21.32,68.99,7.14
21.24,68.99,7.14
21.18,68.98,7.14
21.12,68.99,7.12
21.04,68.99,7.1
21,69,7.09
20.94,69,7.08
20.86,69.01,7.06
19.94,69.07,6.83
19.87,69.08,6.82
19.8,69.08,6.82
19.74,69.1,6.79
19.69,69.11,6.77
19.63,69.1,6.76
19.56,69.11,6.75
19.5,69.12,6.72
19.42,69.13,6.7
19.35,69.14,6.68
19.29,69.14,6.66
19.24,69.15,6.64
47,1.17,0.33
18.26,69.26,6.36
18.19,69.26,6.35
18.12,69.26,6.34
18.06,69.28,6.31
17.98,69.29,6.29
17.93,69.29,6.27
17.87,69.29,6.27
17.8,69.3,6.25
17.75,69.31,6.22
17.68,69.32,6.19
17.61,69.32,6.19
17.55,69.32,6.17
16.63,69.45,5.9
16.59,69.46,5.87
16.52,69.46,5.86
16.44,69.47,5.85
16.38,69.48,5.82
16.33,69.5,5.79
16.27,69.51,5.78
16.19,69.51,5.78
16.12,69.51,5.77
16.06,69.51,5.75
15.99,69.52,5.73
15.93,69.53,5.71
15.86,69.54,5.7
14.94,69.64,5.43
14.88,69.65,5.41
14.81,69.65,5.4
14.75,69.66,5.38
14.68,69.67,5.36
14.62,69.68,5.34
14.55,69.68,5.32
14.49,69.69,5.3
14.42,69.7,5.29
14.35,69.71,5.26
14.3,69.72,5.24
14.21,69.72,5.23
14.08,50.48,31.62
13.23,69.81,4.97
13.15,69.81,4.96
13.09,69.82,4.94
13.02,69.82,4.92
12.95,69.83,4.91
12.89,69.83,4.9
12.82,69.84,4.88
12.76,69.83,4.88
12.68,69.84,4.85
12.63,69.85,4.84
12.56,69.85,4.83
12.49,69.86,4.81
11.55,69.92,4.62
11.48,69.93,4.61
11.42,69.93,4.6
11.37,69.93,4.59
11.3,69.94,4.57
11.22,69.93,4.56
11.16,69.93,4.56
11.08,69.92,4.56
11.02,69.92,4.56
10.94,69.93,4.55
10.87,69.93,4.54
10.81,69.93,4.53
10.74,69.93,4.52
9.8,69.94,4.38
9.72,69.93,4.38
9.65,69.93,4.39
9.58,69.92,4.38
9.5,69.92,4.37
9.44,69.92,4.36
9.36,69.92,4.36
9.3,69.92,4.36
9.25,69.92,4.35
9.17,69.92,4.33
9.11,69.92,4.34
9.03,69.91,4.34
8.96,69.91,4.33
8.02,69.89,4.24
7.95,69.89,4.24
7.89,69.89,4.23
7.8,69.89,4.21
7.74,69.89,4.2
7.67,69.89,4.2
7.61,69.88,4.19
7.54,69.88,4.18
7.48,69.87,4.18
7.4,69.86,4.18
7.34,69.87,4.17
7.27,69.87,4.15
7.21,69.88,4.14
7.14,69.88,4.12
6.19,69.87,4.01
6.13,69.86,4.01
6.05,69.86,4
5.99,69.86,4
5.92,69.86,3.98
5.86,69.86,3.97
5.8,69.86,3.97
5.72,69.86,3.97
5.67,69.85,3.95
5.59,69.86,3.94
5.52,69.86,3.93
5.44,69.85,3.93
5.38,69.84,3.92
5.31,69.85,3.91
4.39,69.84,3.76
4.31,69.83,3.76
4.23,69.83,3.75
4.16,69.84,3.74
4.12,69.83,3.73
4.04,69.82,3.73
3.98,69.82,3.73
3.92,69.82,3.7
3.85,69.82,3.69
3.78,69.82,3.69
3.71,69.81,3.69
3.65,69.82,3.66
3.57,69.81,3.65
2.65,69.8,3.51
2.59,69.79,3.51
2.51,69.79,3.5
2.43,69.8,3.48
2.38,69.8,3.46
2.3,69.79,3.46
2.24,69.78,3.46
2.17,69.79,3.44
2.11,69.78,3.43
2.04,69.79,3.42
1.98,69.79,3.41
1.92,69.78,3.41
1.86,69.77,3.4
1.78,69.77,3.4
0.84,69.77,3.2
0.77,69.77,3.18
0.71,69.77,3.18
0.64,69.78,3.15
0.56,69.78,3.14
0.49,69.77,3.12
0.44,69.77,3.11
0.36,69.78,3.1
0.3,69.77,3.1
0.24,69.76,3.09
0.18,69.76,3.08
0.13,69.76,3.06
0.04,69.76,3.04
0.01,69.77,3.02
0.97,69.78,2.81
1.02,69.78,2.79
1.08,69.78,2.79
1.16,69.78,2.78
1.23,69.77,2.76
1.28,69.78,2.74
1.37,69.79,2.72
1.43,69.79,2.7
1.48,69.79,2.69
1.55,69.79,2.67
1.62,69.8,2.65
1.69,69.79,2.63
1.75,69.79,2.62
1.82,69.79,2.6
2.75,69.82,2.35
2.82,69.82,2.34
2.88,69.82,2.33
2.94,69.82,2.32
3.01,69.82,2.3
3.08,69.83,2.27
3.15,69.83,2.26
3.21,69.83,2.25
3.27,69.82,2.24
3.34,69.83,2.22
3.41,69.83,2.2
3.47,69.83,2.19
3.53,69.83,2.16
3.6,69.84,2.14
3.66,69.84,2.12
4.58,69.85,1.89
4.65,69.85,1.88
4.72,69.86,1.85
4.78,69.85,1.83
4.84,69.86,1.8
4.91,69.86,1.79
4.98,69.86,1.76
5.05,69.87,1.74
5.1,69.87,1.73
5.18,69.87,1.71
5.24,69.87,1.69
5.3,69.87,1.67
5.37,69.87,1.66
5.44,69.88,1.63
5.49,69.88,1.61
6.44,69.93,1.34
6.5,69.94,1.32
6.56,69.94,1.3
6.63,69.94,1.29
6.67,69.93,1.28
6.76,69.94,1.26
6.83,69.94,1.24
6.89,69.94,1.22
6.97,69.94,1.21
7.02,69.94,1.19
7.1,69.95,1.17
7.15,69.96,1.14
7.21,69.96,1.12
7.27,69.96,1.11
7.34,69.96,1.08
8.28,69.99,0.82
8.33,69.98,0.82
8.4,69.99,0.82
8.46,70,0.8
8.54,70,0.79
8.6,70,0.78
8.65,70,0.77
8.73,70,0.75
8.8,70,0.74
8.87,70,0.72
8.92,69.99,0.71
8.98,69.99,0.71
9.05,69.99,0.69
9.12,70,0.67
9.18,70,0.66
10.1,70,0.45
10.16,70,0.43
10.24,70,0.41
10.32,70.01,0.39
10.36,70,0.38
10.43,70,0.37
10.5,70.01,0.35
10.57,70.01,0.34
10.64,70,0.34
10.69,70,0.32
10.76,70.01,0.3
10.83,70.01,0.28
10.89,70.01,0.27
11.79,70.01,0.09
11.86,70.02,0.07
11.93,70.01,0.05
11.98,70.02,0.03
12.04,70.02,0.02
12.11,70.02,0
12.19,70.02,0.01
12.25,70.02,0.04
12.31,70.02,0.06
12.38,70.02,0.07
12.45,70.02,0.08
12.5,70.01,0.11
12.59,70.02,0.13
12.65,70.02,0.13
12.7,70.02,0.13
13.59,70,0.27
13.65,70,0.28
13.72,70,0.28
13.78,69.99,0.3
13.84,69.99,0.3
13.91,69.99,0.31
13.95,69.98,0.31
14.02,69.98,0.32
14.08,69.98,0.33
14.72,69.98,0.49
179.93,15.49,2.08
179.93,15.11,2.21
179.93,14.66,2.3
15.15,69.95,0.53
15.21,69.95,0.55
15.28,69.95,0.56
15.34,69.94,0.56
15.39,69.94,0.56
15.46,69.93,0.58
15.52,69.94,0.59
15.58,69.93,0.6
15.63,69.92,0.61
15.68,69.92,0.61
15.75,69.92,0.63
15.83,69.92,0.64
15.87,69.91,0.63
15.94,69.91,0.64
16.79,69.86,0.79
16.87,69.86,0.8
16.92,69.86,0.8
16.98,69.85,0.82
17.03,69.85,0.83
17.1,69.85,0.84
17.15,69.84,0.85
17.22,69.84,0.86
17.27,69.84,0.87
17.35,69.84,0.88
17.39,69.84,0.88
17.46,69.83,0.89
17.51,69.82,0.9
17.56,69.82,0.9
17.63,69.82,0.9
18.44,69.75,1.05
18.5,69.74,1.05
18.56,69.73,1.06
18.61,69.73,1.07
18.67,69.72,1.07
18.74,69.71,1.08
18.79,69.71,1.09
18.86,69.71,1.1
18.91,69.71,1.11
18.95,69.7,1.12
19.02,69.69,1.13
19.08,69.7,1.15
19.14,69.7,1.17
19.2,69.69,1.18
19.27,69.69,1.19
20.07,69.63,1.32
20.13,69.62,1.34
20.18,69.62,1.35
20.24,69.61,1.35
20.31,69.6,1.36
20.37,69.6,1.37
20.42,69.6,1.38
20.48,69.59,1.39
20.54,69.58,1.41
20.59,69.58,1.42
20.65,69.58,1.43
20.7,69.57,1.44
20.75,69.56,1.44
20.8,69.55,1.46
20.87,69.55,1.47
21.68,69.49,1.61
21.73,69.48,1.62
21.79,69.48,1.63
21.84,69.47,1.65
21.91,69.48,1.67
21.95,69.47,1.68
22.02,69.46,1.69
22.06,69.45,1.7
22.13,69.45,1.71
22.18,69.44,1.72
22.24,69.43,1.73
22.29,69.43,1.74
22.35,69.43,1.76
22.4,69.42,1.76
22.47,69.42,1.78
23.26,69.36,1.96
23.34,69.36,1.98
23.39,69.35,2
23.44,69.35,2.01
23.51,69.35,2.04
23.56,69.34,2.05
23.62,69.34,2.07
23.67,69.33,2.08
23.73,69.33,2.09
23.79,69.33,2.1
23.84,69.32,2.11
23.9,69.31,2.12
23.96,69.3,2.13
24.01,69.3,2.15
24.81,69.26,2.39
24.87,69.25,2.4
24.93,69.25,2.41
24.97,69.24,2.43
25.04,69.23,2.44
25.1,69.23,2.45
25.14,69.23,2.46
25.22,69.23,2.47
25.27,69.22,2.49
25.33,69.23,2.52
25.39,69.22,2.55
25.45,69.22,2.56
25.49,69.21,2.57
25.55,69.2,2.58
25.61,69.2,2.6
26.41,69.15,2.8
26.46,69.14,2.81
26.5,69.13,2.82
26.57,69.14,2.85
26.62,69.13,2.87
26.7,69.13,2.89
26.75,69.12,2.91
26.8,69.12,2.94
26.86,69.11,2.95
26.91,69.11,2.98
26.99,69.11,3
27.03,69.1,3.02
27.1,69.11,3.03
27.14,69.1,3.06
27.22,69.1,3.08
28.02,69.05,3.31
28.07,69.04,3.32
28.12,69.04,3.34
28.18,69.04,3.36
28.23,69.03,3.37
28.3,69.03,3.39
28.35,69.02,3.42
28.42,69.02,3.44
28.47,69.01,3.47
28.54,69.01,3.5
28.6,69.01,3.52
28.64,69,3.54
28.69,69,3.56
28.76,69,3.58
28.81,68.99,3.59
29.64,68.94,3.89
29.68,68.93,3.9
29.74,68.93,3.93
29.81,68.93,3.95
29.86,68.93,3.97
29.91,68.93,3.98
29.97,68.92,4
30.04,68.92,4.03
30.09,68.91,4.04
30.16,68.9,4.06
30.2,68.9,4.06
30.26,68.9,4.09
30.32,68.89,4.11
30.38,68.9,4.13
30.43,68.89,4.15
31.23,68.84,4.37
31.27,68.84,4.39
31.34,68.84,4.41
31.4,68.84,4.42
31.44,68.84,4.43
31.51,68.84,4.44
31.55,68.83,4.45
31.62,68.83,4.46
31.66,68.83,4.48
31.73,68.83,4.49
31.79,68.82,4.51
31.85,68.82,4.53
31.91,68.82,4.55
31.96,68.81,4.57
32.01,68.81,4.6
32.76,68.75,4.75
32.83,68.75,4.77
32.89,68.75,4.78
32.95,68.75,4.79
32.99,68.74,4.81
33.04,68.74,4.83
33.11,68.74,4.85
33.16,68.73,4.88
33.22,68.73,4.89
33.28,68.72,4.9
33.33,68.71,4.92
33.39,68.72,4.93
33.44,68.7,4.95
33.5,68.71,4.97
34.25,68.65,5.16
34.32,68.65,5.18
34.38,68.64,5.2
34.44,68.65,5.21
34.47,68.64,5.22
34.53,68.64,5.23
34.59,68.64,5.26
34.64,68.63,5.27
34.69,68.63,5.28
34.74,68.61,5.3
34.81,68.61,5.31
34.84,68.6,5.32
34.9,68.6,5.34
34.97,68.6,5.35
35.01,68.6,5.37
35.71,68.53,5.51
35.77,68.53,5.52
35.83,68.51,5.53
35.86,68.51,5.54
35.93,68.51,5.55
35.99,68.51,5.56
36.03,68.51,5.58
36.08,68.51,5.59
36.14,68.5,5.6
36.18,68.49,5.61
36.24,68.49,5.62
36.28,68.49,5.63
36.32,68.48,5.63
36.38,68.47,5.63
36.42,68.46,5.63
37.12,68.41,5.77
37.17,68.4,5.77
37.21,68.39,5.78
37.26,68.39,5.76
37.28,68.38,5.76
37.33,68.38,5.76
37.38,68.37,5.78
37.43,68.37,5.78
37.47,68.36,5.78
37.53,68.35,5.8
37.57,68.35,5.81
37.63,68.34,5.83
37.67,68.33,5.84
37.72,68.33,5.84
37.75,68.32,5.85
38.37,68.24,5.92
38.41,68.23,5.93
38.46,68.23,5.94
38.51,68.22,5.95
38.56,68.21,5.96
38.61,68.21,5.97
38.65,68.2,5.99
38.7,68.19,6
38.75,68.19,6.01
38.8,68.19,6.01
38.84,68.18,6.01
38.88,68.17,6.02
38.92,68.16,6.02
38.96,68.16,6.03
39.02,68.15,6.05
39.65,68.07,6.17
39.69,68.06,6.18
39.7,68.05,6.17
39.76,68.04,6.18
39.8,68.03,6.18
39.86,68.03,6.19
39.9,68.02,6.2
39.93,68.01,6.2
39.99,68.01,6.22
40.03,68,6.23
40.06,67.99,6.25
40.1,67.98,6.25
40.15,67.97,6.26
40.19,67.96,6.27
51.72,51.54,19.12
40.86,67.86,6.43
40.92,67.85,6.45
40.96,67.85,6.46
41,67.84,6.47
41.03,67.83,6.48
41.07,67.82,6.48
41.1,67.81,6.49
41.15,67.8,6.49
41.19,67.79,6.5
41.24,67.79,6.52
41.3,67.79,6.53
41.35,67.78,6.55
41.39,67.77,6.56
41.43,67.76,6.56
42.01,67.66,6.67
42.04,67.65,6.68
42.09,67.64,6.69
42.12,67.63,6.7
42.18,67.63,6.71
42.23,67.62,6.73
42.27,67.62,6.75
42.32,67.61,6.77
42.36,67.59,6.78
42.39,67.58,6.8
42.45,67.58,6.82
42.5,67.57,6.83
42.54,67.56,6.85
42.58,67.55,6.86
42.63,67.54,6.89
43.27,67.42,7.1
43.32,67.42,7.12
43.37,67.42,7.13
43.39,67.4,7.14
43.45,67.39,7.15
43.48,67.38,7.17
43.54,67.37,7.19
43.6,67.36,7.21
43.62,67.36,7.22
43.68,67.35,7.25
43.73,67.34,7.28
43.79,67.33,7.29
43.82,67.32,7.31
43.87,67.31,7.33
43.91,67.3,7.35
44.54,67.2,7.53
44.6,67.19,7.55
44.65,67.19,7.57
44.68,67.17,7.59
44.73,67.17,7.62
44.76,67.15,7.63
44.82,67.14,7.66
44.87,67.14,7.67
44.92,67.13,7.69
44.95,67.12,7.71
45.01,67.11,7.73
45.06,67.1,7.75
45.11,67.1,7.77
45.14,67.09,7.78
45.2,67.08,7.8
45.85,66.97,8.03
45.9,66.96,8.05
45.92,66.96,8.06
45.98,66.95,8.08
46.02,66.94,8.1
46.07,66.94,8.12
46.11,66.93,8.13
46.14,66.92,8.14
46.19,66.91,8.14
46.23,66.9,8.15
46.29,66.9,8.18
46.35,66.89,8.2
46.4,66.89,8.22
46.45,66.88,8.24
47.09,66.77,8.48
47.14,66.77,8.5
47.17,66.75,8.51
47.23,66.74,8.53
47.27,66.74,8.55
47.33,66.73,8.57
47.38,66.72,8.59
47.42,66.72,8.61
47.47,66.71,8.63
47.51,66.7,8.65
47.57,66.7,8.66
47.6,66.68,8.68
47.63,66.67,8.68
47.68,66.67,8.69
47.73,66.66,8.71
48.39,66.57,8.95
48.44,66.55,8.98
48.49,66.54,9.01
48.54,66.54,9.02
48.59,66.53,9.03
48.64,66.53,9.05
48.69,66.52,9.07
48.72,66.51,9.08
48.76,66.51,9.09
48.81,66.5,9.11
48.86,66.49,9.13
48.92,66.49,9.14
48.95,66.48,9.14
48.99,66.48,9.15
49.01,66.46,9.16
49.65,66.37,9.37
49.69,66.36,9.39
49.74,66.35,9.41
49.79,66.35,9.43
49.84,66.33,9.45
49.89,66.33,9.47
49.94,66.32,9.48
49.99,66.31,9.5
50.02,66.31,9.52
50.07,66.3,9.53
50.12,66.29,9.55
50.14,66.28,9.56
50.2,66.28,9.57
50.22,66.27,9.58
50.27,66.26,9.6
50.88,66.16,9.79
50.92,66.17,9.78
50.97,66.16,9.8
51.02,66.16,9.82
51.06,66.15,9.84
51.11,66.15,9.84
51.14,66.14,9.85
51.18,66.13,9.87
51.23,66.12,9.88
51.26,66.11,9.89
51.31,66.11,9.9
51.35,66.1,9.92
51.4,66.09,9.94
51.44,66.09,9.94
51.48,66.08,9.95
52.05,66,10.08
52.08,66,10.09
52.12,65.99,10.09
52.16,65.98,10.12
52.21,65.97,10.13
52.26,65.97,10.15
52.3,65.96,10.16
52.34,65.95,10.18
52.37,65.95,10.18
52.41,65.94,10.19
52.46,65.93,10.2
52.49,65.92,10.21
52.53,65.92,10.23
53.1,65.82,10.39
53.14,65.82,10.4
53.18,65.81,10.41
53.21,65.79,10.43
53.25,65.79,10.43
53.29,65.78,10.44
53.32,65.77,10.46
53.36,65.76,10.47
53.39,65.76,10.48
53.44,65.75,10.48
53.48,65.74,10.5
53.53,65.74,10.52
53.56,65.72,10.53
53.6,65.71,10.55
54.09,65.63,10.63
54.12,65.62,10.63
54.15,65.62,10.63
54.19,65.61,10.64
54.23,65.6,10.66
54.26,65.59,10.66
54.3,65.58,10.68
54.35,65.58,10.68
54.37,65.57,10.69
54.39,65.56,10.69
54.43,65.56,10.68
54.46,65.56,10.69
54.5,65.54,10.7
54.55,65.55,10.7
55.03,65.43,10.84
55.07,65.42,10.85
55.09,65.41,10.86
55.13,65.4,10.86
55.18,65.4,10.88
55.2,65.38,10.89
55.25,65.37,10.92
55.29,65.36,10.93
55.31,65.35,10.93
55.36,65.34,10.95
55.39,65.34,10.96
55.42,65.32,10.97
55.46,65.31,10.99
55.95,65.19,11.11
55.98,65.19,11.11
56,65.19,11.11
56.04,65.18,11.11
56.06,65.17,11.12
56.09,65.16,11.13
56.15,65.16,11.15
56.17,65.14,11.16
56.21,65.14,11.16
56.23,65.14,11.16
56.26,65.12,11.18
56.3,65.11,11.18
56.32,65.11,11.18
56.34,65.1,11.17
56.8,64.97,11.31
56.84,64.95,11.33
56.86,64.94,11.33
56.92,64.94,11.36
56.96,64.93,11.37
56.98,64.92,11.38
57.02,64.91,11.39
57.06,64.9,11.41
57.09,64.89,11.41
57.12,64.89,11.42
57.15,64.87,11.43
57.19,64.86,11.44
57.21,64.85,11.45
57.25,64.84,11.47
57.72,64.7,11.62
57.76,64.69,11.63
57.8,64.68,11.65
57.83,64.67,11.66
57.85,64.66,11.67
57.89,64.66,11.67
57.91,64.65,11.68
57.95,64.64,11.69
57.99,64.62,11.71
58.01,64.61,11.71
58.04,64.61,11.71
58.06,64.59,11.72
58.1,64.57,11.74
58.59,64.43,11.92
58.6,64.42,11.92
80.69,57.12,28.21
12.76,16.29,66.19
31.05,14.99,23.63
156.45,82.05,7.62
56.19,33.81,56.19
4.54,11.63,58.14
23.58,21.72,36.66
2.93,19.81,64.16
2.43,8.07,4.78
8.65,8.23,41.77
59.41,64.16,12.26
59.44,64.15,12.27
59.48,64.15,12.28
59.5,64.13,12.29
59.54,64.12,12.3
59.58,64.12,12.31
59.6,64.1,12.32
59.65,64.09,12.35
59.69,64.07,12.38
59.73,64.06,12.39
59.76,64.06,12.4
59.8,64.05,12.42
59.84,64.03,12.44
59.86,64.02,12.44
60.37,63.87,12.66
60.39,63.86,12.67
60.45,63.84,12.69
60.48,63.83,12.72
60.52,63.82,12.74
60.55,63.81,12.74
60.59,63.8,12.76
60.62,63.79,12.77
60.65,63.78,12.78
60.68,63.77,12.79
60.72,63.76,12.8
60.76,63.75,12.82
60.79,63.73,12.84
60.83,63.72,12.86
61.39,63.53,13.15
61.42,63.52,13.17
61.48,63.51,13.2
61.51,63.5,13.21
61.53,63.48,13.22
61.57,63.48,13.23
61.62,63.47,13.25
61.65,63.46,13.26
61.67,63.44,13.28
61.72,63.44,13.28
61.76,63.43,13.31
61.8,63.42,13.32
61.83,63.41,13.33
62.34,63.24,13.58
62.39,63.23,13.59
62.44,63.22,13.63
62.48,63.2,13.65
62.51,63.2,13.66
62.55,63.18,13.68
62.6,63.17,13.7
62.63,63.16,13.72
62.67,63.15,13.74
62.7,63.14,13.75
62.75,63.13,13.77
62.79,63.12,13.79
62.84,63.11,13.81
62.88,63.1,13.83
63.42,62.94,14.09
63.45,62.93,14.1
63.49,62.92,14.11
63.52,62.92,14.11
63.54,62.91,14.11
63.57,62.9,14.13
63.62,62.88,14.15
63.66,62.88,14.17
63.71,62.87,14.18
63.74,62.86,14.2
63.79,62.85,14.22
63.82,62.83,14.25
63.87,62.82,14.27
63.91,62.81,14.29
64.4,62.7,14.47
64.46,62.69,14.49
64.49,62.68,14.5
64.54,62.67,14.52
64.57,62.66,14.54
64.62,62.64,14.56
64.65,62.63,14.57
64.68,62.63,14.58
64.72,62.63,14.59
64.75,62.61,14.6
64.78,62.6,14.61
64.82,62.59,14.63
64.87,62.59,14.65
65.38,62.44,14.88
65.41,62.44,14.88
65.46,62.43,14.9
65.5,62.42,14.92
65.53,62.4,14.94
65.58,62.4,14.95
65.61,62.39,14.97
65.66,62.37,14.99
65.69,62.36,15.01
65.74,62.35,15.04
65.77,62.34,15.05
65.82,62.32,15.07
65.85,62.31,15.1
65.88,62.31,15.1
66.37,62.18,15.28
66.42,62.17,15.31
66.47,62.16,15.33
66.5,62.14,15.35
66.53,62.14,15.36
66.56,62.13,15.37
66.61,62.13,15.38
66.64,62.11,15.39
66.67,62.11,15.4
66.71,62.1,15.41
66.73,62.09,15.43
66.78,62.08,15.44
66.82,62.07,15.46
66.86,62.06,15.48
67.3,61.97,15.6
67.32,61.96,15.6
67.35,61.96,15.61
67.38,61.95,15.61
67.4,61.96,15.61
67.43,61.95,15.62
67.47,61.95,15.62
67.48,61.93,15.63
67.52,61.93,15.63
67.55,61.92,15.65
67.58,61.91,15.66
67.63,61.91,15.67
67.64,61.9,15.67
68.11,61.79,15.82
68.14,61.79,15.83
68.17,61.78,15.84
68.2,61.78,15.84
68.22,61.77,15.85
68.26,61.76,15.87
