x,y,z
40.74,64.88,12.57
40.69,64.88,12.55
40.63,64.89,12.54
40.57,64.89,12.53
40.51,64.9,12.51
40.48,64.91,12.5
40.43,64.91,12.5
40.37,64.92,12.48
40.32,64.92,12.47
40.26,64.92,12.46
39.54,65.01,12.29
39.51,65.01,12.28
39.44,65.02,12.27
39.39,65.03,12.26
39.34,65.03,12.24
39.28,65.03,12.23
39.24,65.04,12.22
39.18,65.05,12.2
39.14,65.05,12.19
39.07,65.05,12.18
39.02,65.06,12.17
38.96,65.06,12.16
38.25,65.14,11.99
38.18,65.15,11.98
38.14,65.15,11.96
38.08,65.16,11.95
38.04,65.17,11.94
37.97,65.18,11.93
37.92,65.18,11.91
37.86,65.18,11.9
37.81,65.19,11.89
37.75,65.19,11.87
37.71,65.2,11.86
37.65,65.21,11.85
36.92,65.29,11.68
36.86,65.29,11.66
36.8,65.3,11.65
36.76,65.31,11.64
36.71,65.31,11.63
36.65,65.32,11.61
36.6,65.33,11.6
36.54,65.33,11.59
36.5,65.34,11.57
36.43,65.35,11.56
36.4,65.35,11.55
36.34,65.36,11.53
35.59,65.43,11.37
35.54,65.44,11.35
35.47,65.44,11.34
35.44,65.45,11.33
35.38,65.45,11.33
35.32,65.45,11.31
35.27,65.46,11.3
35.22,65.47,11.28
35.16,65.47,11.27
35.1,65.48,11.26
35.05,65.48,11.25
83.09,15.52,29.89
34.25,65.57,11.05
34.19,65.58,11.03
34.14,65.58,11.02
34.06,65.59,11.01
34.03,65.59,11
33.97,65.6,10.98
33.92,65.6,10.97
33.87,65.61,10.96
33.81,65.62,10.95
33.75,65.62,10.93
33.7,65.63,10.92
32.95,65.7,10.74
32.89,65.71,10.73
32.84,65.71,10.71
32.79,65.72,10.7
32.73,65.72,10.69
32.66,65.72,10.68
32.61,65.73,10.66
32.56,65.74,10.65
32.5,65.74,10.64
32.46,65.75,10.63
32.4,65.75,10.61
32.33,65.76,10.6
31.58,65.83,10.42
31.52,65.84,10.4
31.46,65.84,10.4
31.41,65.85,10.38
31.36,65.85,10.37
31.3,65.86,10.35
31.24,65.86,10.34
31.19,65.87,10.33
31.12,65.88,10.31
31.09,65.88,10.3
31.02,65.89,10.29
30.97,65.89,10.27
30.19,65.96,10.09
30.14,65.97,10.07
30.08,65.98,10.07
30.02,65.98,10.05
29.98,65.99,10.04
29.92,65.99,10.02
29.86,65.99,10.02
29.8,66,10
29.75,66,9.99
29.7,66.01,9.97
29.64,66.01,9.97
29.58,66.02,9.95
28.8,66.09,9.77
28.75,66.1,9.76
28.7,66.1,9.75
28.65,66.11,9.73
28.59,66.11,9.72
28.52,66.12,9.71
28.48,66.12,9.7
28.42,66.12,9.68
28.37,66.13,9.66
28.31,66.13,9.66
28.24,66.14,9.64
28.2,66.15,9.63
28.14,66.15,9.61
27.36,66.22,9.44
27.31,66.21,9.43
27.24,66.22,9.41
27.2,66.23,9.4
27.14,66.23,9.38
27.06,66.23,9.37
27.02,66.24,9.36
26.96,66.25,9.35
26.92,66.25,9.33
26.85,66.26,9.32
26.8,66.27,9.3
26.74,66.26,9.3
25.95,66.33,9.11
25.9,66.33,9.1
25.84,66.34,9.09
25.79,66.34,9.07
25.72,66.35,9.06
25.66,66.35,9.05
25.61,66.36,9.04
25.55,66.37,9.02
25.5,66.37,9.01
25.45,66.37,8.99
25.39,66.37,8.99
25.34,66.38,8.97
25.28,66.38,8.96
24.5,66.45,8.79
24.44,66.46,8.77
24.38,66.45,8.76
24.32,66.46,8.75
24.26,66.46,8.74
24.19,66.46,8.73
24.13,66.47,8.71
24.08,66.47,8.7
24.03,66.48,8.68
23.98,66.48,8.67
23.92,66.49,8.66
23.86,66.49,8.65
23.8,66.5,8.63
23,66.55,8.45
22.96,66.56,8.44
22.89,66.56,8.42
22.85,66.57,8.41
22.78,66.57,8.4
22.73,66.58,8.39
22.67,66.58,8.37
22.62,66.58,8.36
22.54,66.59,8.34
22.5,66.59,8.34
22.44,66.6,8.32
22.37,66.6,8.31
21.57,66.66,8.13
21.53,66.66,8.12
21.47,66.66,8.1
21.42,66.67,8.09
21.36,66.67,8.07
21.29,66.68,8.06
21.24,66.68,8.05
21.18,66.69,8.03
21.13,66.69,8.02
21.07,66.7,8.01
21.01,66.7,7.99
20.95,66.71,7.99
20.89,66.7,7.97
20.09,66.75,7.8
20.02,66.76,7.78
19.98,66.76,7.77
19.92,66.77,7.75
19.85,66.77,7.74
19.81,66.78,7.73
19.74,66.78,7.72
19.69,66.79,7.7
19.63,66.78,7.69
19.57,66.79,7.67
19.52,66.79,7.66
19.45,66.79,7.65
10.65,55.53,20.45
18.6,66.85,7.46
18.53,66.85,7.45
18.48,66.85,7.44
18.41,66.86,7.42
18.37,66.86,7.41
18.3,66.87,7.39
18.25,66.87,7.39
18.18,66.87,7.37
18.14,66.87,7.36
18.06,66.88,7.35
18.02,66.87,7.34
17.95,66.88,7.32
17.13,66.92,7.15
17.08,66.93,7.13
17.01,66.93,7.12
16.97,66.94,7.11
16.9,66.94,7.1
16.86,66.94,7.09
16.79,66.94,7.07
16.73,66.95,7.05
16.67,66.95,7.05
16.61,66.95,7.03
16.56,66.95,7.02
16.49,66.96,7.01
16.44,66.96,7
15.63,67.01,6.81
15.57,67.02,6.79
15.52,67.02,6.78
15.46,67.03,6.77
15.41,67.02,6.75
15.35,67.03,6.74
15.29,67.03,6.72
15.24,67.04,6.71
15.18,67.04,6.69
15.12,67.04,6.69
15.06,67.04,6.67
15,67.05,6.66
14.2,67.1,6.47
14.14,67.1,6.46
14.09,67.11,6.44
14.03,67.11,6.43
13.97,67.12,6.41
13.89,67.11,6.4
13.84,67.11,6.39
13.78,67.12,6.37
13.74,67.12,6.36
13.66,67.12,6.35
13.62,67.12,6.34
13.55,67.13,6.32
13.51,67.13,6.31
12.68,67.17,6.13
12.62,67.18,6.11
12.56,67.18,6.1
12.51,67.18,6.09
12.44,67.18,6.08
12.39,67.18,6.06
12.32,67.18,6.05
12.27,67.18,6.04
12.2,67.18,6.03
12.16,67.19,6.01
12.09,67.19,6
12.03,67.2,5.99
11.98,67.2,5.98
11.17,67.23,5.8
11.11,67.23,5.78
11.04,67.24,5.77
10.97,67.23,5.76
10.92,67.24,5.74
10.86,67.24,5.73
10.81,67.24,5.72
10.75,67.25,5.7
10.69,67.25,5.7
10.63,67.25,5.68
10.59,67.26,5.67
10.52,67.26,5.65
9.72,67.3,5.47
9.65,67.29,5.46
9.59,67.3,5.44
9.53,67.29,5.44
9.47,67.29,5.42
9.42,67.29,5.41
9.35,67.29,5.4
9.3,67.29,5.39
9.24,67.3,5.37
9.19,67.3,5.36
9.13,67.31,5.34
9.06,67.31,5.33
9.01,67.32,5.32
8.95,67.31,5.31
8.15,67.35,5.12
8.08,67.35,5.11
8.02,67.35,5.09
7.97,67.36,5.08
7.92,67.35,5.07
7.85,67.35,5.06
7.8,67.36,5.05
7.74,67.36,5.03
7.69,67.36,5.02
7.62,67.36,5.01
7.57,67.36,5
7.51,67.36,4.99
7.45,67.36,4.97
7.39,67.36,4.96
6.57,67.39,4.78
6.53,67.39,4.76
6.47,67.4,4.75
6.41,67.4,4.73
6.36,67.4,4.72
6.3,67.4,4.7
6.22,67.41,4.7
6.17,67.41,4.67
6.1,67.42,4.66
6.05,67.41,4.65
5.99,67.41,4.64
5.93,67.42,4.62
5.87,67.42,4.61
5.06,67.44,4.43
5,67.44,4.41
4.94,67.44,4.4
4.89,67.45,4.38
4.83,67.45,4.37
4.77,67.45,4.35
4.72,67.45,4.34
4.65,67.46,4.33
4.6,67.46,4.32
4.54,67.45,4.3
4.48,67.46,4.3
4.42,67.46,4.28
4.36,67.46,4.27
4.31,67.46,4.25
3.49,67.49,4.07
3.45,67.49,4.06
3.39,67.49,4.04
3.34,67.49,4.03
3.28,67.49,4.02
3.22,67.49,4
3.15,67.5,3.99
3.1,67.5,3.98
3.03,67.49,3.96
2.98,67.49,3.96
2.92,67.5,3.94
2.87,67.5,3.93
2.81,67.5,3.92
21.01,28.55,39.31
1.93,67.52,3.71
1.89,67.52,3.7
1.83,67.52,3.69
1.78,67.52,3.68
1.72,67.52,3.66
1.67,67.52,3.65
1.61,67.52,3.64
1.55,67.52,3.63
1.49,67.53,3.61
1.43,67.53,3.6
1.38,67.53,3.59
1.32,67.53,3.57
1.26,67.53,3.56
0.46,67.55,3.38
0.41,67.55,3.37
0.34,67.55,3.36
0.28,67.55,3.34
0.24,67.55,3.33
0.16,67.55,3.32
0.12,67.55,3.31
0.06,67.55,3.29
0,67.55,3.28
0.05,67.55,3.27
0.12,67.56,3.26
0.17,67.56,3.24
0.23,67.55,3.23
0.27,67.55,3.22
1.1,67.56,3.03
1.15,67.56,3.02
7.23,79.28,1.35
38.79,19.72,46.64
52.84,75.72,6.34
17.92,37,52.26
47.14,84.31,0.88
67.77,59.58,28.69
23.65,44.89,44.07
29.69,54.3,34.58
29.31,53.67,35.21
53.74,63.96,22.39
2.57,67.56,2.7
2.61,67.57,2.69
2.67,67.57,2.67
2.74,67.56,2.66
2.79,67.57,2.65
2.85,67.57,2.63
2.9,67.57,2.62
2.95,67.57,2.61
3.02,67.57,2.59
3.08,67.57,2.57
3.12,67.57,2.56
3.18,67.58,2.55
3.25,67.58,2.54
3.3,67.57,2.53
3.36,67.58,2.51
4.14,67.58,2.33
4.2,67.58,2.31
4.24,67.58,2.3
4.3,67.58,2.28
4.36,67.59,2.27
4.42,67.58,2.26
4.48,67.58,2.25
4.53,67.58,2.24
4.58,67.58,2.22
4.63,67.58,2.21
4.7,67.58,2.2
4.76,67.58,2.18
4.81,67.58,2.17
4.87,67.58,2.16
4.93,67.58,2.14
5.71,67.58,1.96
5.77,67.58,1.95
5.81,67.57,1.94
5.88,67.57,1.93
5.93,67.58,1.92
5.99,67.58,1.9
6.05,67.58,1.88
6.12,67.58,1.86
6.15,67.57,1.86
6.21,67.58,1.84
6.27,67.58,1.84
6.32,67.57,1.82
6.37,67.57,1.81
6.44,67.57,1.8
6.5,67.57,1.78
7.28,67.56,1.61
7.33,67.55,1.6
7.39,67.55,1.59
7.43,67.56,1.57
7.49,67.56,1.56
7.55,67.55,1.54
7.61,67.55,1.54
7.66,67.55,1.52
7.71,67.55,1.51
7.77,67.55,1.49
7.81,67.55,1.48
7.88,67.55,1.47
7.93,67.55,1.46
7.99,67.55,1.45
8.05,67.55,1.43
8.82,67.54,1.25
8.88,67.53,1.24
8.92,67.53,1.23
8.98,67.54,1.21
9.03,67.53,1.21
9.09,67.53,1.19
9.15,67.53,1.17
9.19,67.53,1.16
9.25,67.53,1.15
9.31,67.53,1.14
9.36,67.52,1.13
9.42,67.52,1.11
9.47,67.52,1.1
9.53,67.52,1.08
28.36,3.43,3.94
10.34,67.51,0.89
10.4,67.51,0.87
10.46,67.51,0.85
10.5,67.51,0.84
10.57,67.51,0.83
10.61,67.51,0.82
10.67,67.51,0.81
10.72,67.51,0.79
10.79,67.51,0.78
10.84,67.5,0.77
10.89,67.5,0.76
10.95,67.5,0.74
11,67.5,0.73
11.74,67.48,0.55
11.8,67.47,0.54
11.85,67.47,0.53
11.91,67.47,0.52
11.96,67.48,0.51
12.03,67.48,0.5
12.09,67.48,0.48
12.13,67.48,0.47
12.19,67.48,0.45
12.25,67.48,0.44
12.29,67.48,0.43
12.35,67.48,0.41
12.41,67.48,0.4
12.46,67.46,0.39
13.22,67.44,0.22
13.26,67.44,0.21
13.32,67.44,0.19
13.38,67.44,0.18
13.42,67.43,0.17
13.49,67.43,0.16
13.53,67.43,0.15
13.59,67.43,0.13
13.64,67.43,0.11
13.69,67.43,0.1
13.75,67.43,0.09
13.8,67.42,0.08
13.85,67.42,0.07
30.44,12.13,27.21
14.71,67.39,0.15
14.76,67.39,0.16
14.8,67.39,0.17
14.86,67.39,0.19
14.93,67.39,0.2
14.97,67.39,0.21
15.03,67.38,0.23
15.07,67.38,0.24
15.13,67.38,0.25
15.19,67.37,0.26
15.23,67.37,0.27
15.29,67.37,0.29
15.33,67.37,0.3
15.4,67.37,0.32
15.44,67.37,0.33
16.18,67.35,0.5
16.23,67.34,0.52
16.29,67.34,0.53
16.33,67.34,0.55
16.39,67.33,0.56
16.44,67.33,0.57
16.49,67.33,0.58
16.54,67.33,0.59
16.6,67.32,0.6
16.64,67.32,0.61
16.7,67.31,0.63
16.75,67.31,0.65
16.8,67.31,0.65
16.86,67.31,0.67
16.9,67.31,0.68
17.66,67.27,0.86
17.68,67.27,0.87
17.74,67.26,0.88
17.78,67.26,0.9
17.84,67.26,0.91
17.88,67.26,0.92
17.93,67.26,0.94
17.99,67.25,0.95
18.05,67.25,0.97
18.09,67.25,0.98
18.15,67.25,0.99
18.21,67.24,1.01
18.25,67.24,1.02
18.3,67.24,1.03
18.36,67.23,1.05
19.07,67.2,1.23
19.13,67.2,1.24
19.18,67.2,1.26
19.23,67.2,1.27
19.29,67.2,1.29
19.33,67.2,1.3
19.39,67.19,1.31
19.43,67.19,1.32
19.49,67.18,1.33
19.54,67.18,1.35
19.59,67.18,1.36
19.65,67.18,1.37
19.69,67.18,1.38
19.75,67.17,1.4
19.79,67.17,1.41
20.52,67.14,1.59
20.57,67.14,1.61
20.61,67.13,1.62
20.66,67.12,1.64
20.72,67.12,1.65
20.76,67.12,1.66
20.82,67.12,1.68
20.87,67.12,1.69
20.92,67.11,1.7
20.96,67.11,1.71
21.02,67.11,1.72
21.07,67.11,1.73
21.12,67.11,1.75
21.18,67.1,1.76
76.39,49.63,36.61
22.02,67.05,1.97
22.07,67.04,1.99
22.11,67.04,2
22.18,67.04,2.01
22.21,67.03,2.02
22.27,67.03,2.04
22.32,67.03,2.05
22.38,67.03,2.06
22.42,67.03,2.07
22.47,67.02,2.09
22.52,67.02,2.1
22.59,67.02,2.11
22.62,67.02,2.13
22.68,67.01,2.14
22.72,67.01,2.15
23.41,66.96,2.33
23.46,66.96,2.34
23.52,66.95,2.35
23.56,66.95,2.36
23.61,66.95,2.37
23.65,66.95,2.39
23.71,66.94,2.4
23.76,66.94,2.42
23.8,66.93,2.43
23.85,66.93,2.44
23.89,66.92,2.45
23.95,66.92,2.46
23.99,66.91,2.47
24.05,66.91,2.49
24.1,66.91,2.5
24.78,66.86,2.69
24.83,66.85,2.7
24.87,66.85,2.71
24.92,66.84,2.73
24.96,66.84,2.74
25.03,66.84,2.75
25.07,66.83,2.76
25.12,66.83,2.78
25.15,66.82,2.79
25.2,66.82,2.8
25.25,66.81,2.82
25.31,66.81,2.82
25.36,66.81,2.84
25.41,66.8,2.85
25.45,66.8,2.86
26.12,66.75,3.05
26.17,66.74,3.07
26.21,66.74,3.08
26.27,66.73,3.09
26.33,66.73,3.1
26.36,66.73,3.11
26.41,66.72,3.13
26.45,66.72,3.14
26.51,66.72,3.16
26.56,66.71,3.16
26.61,66.71,3.18
26.65,66.71,3.19
26.71,66.71,3.2
26.75,66.7,3.22
26.8,66.69,3.23
27.47,66.64,3.41
27.51,66.63,3.42
27.56,66.62,3.43
27.6,66.62,3.45
27.66,66.62,3.46
27.7,66.62,3.47
27.76,66.62,3.49
27.8,66.61,3.5
27.84,66.61,3.52
27.9,66.6,3.53
27.94,66.6,3.54
27.99,66.59,3.55
28.04,66.58,3.57
28.08,66.58,3.58
34.35,5.74,14.54
28.89,66.52,3.8
28.93,66.52,3.81
28.97,66.51,3.83
29.02,66.51,3.84
29.08,66.5,3.85
29.12,66.5,3.86
29.17,66.49,3.88
29.22,66.49,3.89
29.25,66.48,3.9
29.31,66.48,3.92
29.35,66.48,3.93
29.39,66.47,3.94
29.45,66.47,3.96
29.5,66.47,3.97
29.55,66.46,3.99
30.19,66.4,4.17
30.25,66.4,4.18
30.29,66.39,4.19
30.34,66.39,4.2
30.39,66.38,4.22
30.43,66.38,4.23
30.48,66.37,4.24
30.52,66.37,4.26
30.58,66.37,4.27
30.62,66.36,4.28
30.66,66.35,4.29
30.72,66.35,4.31
30.75,66.35,4.32
30.8,66.34,4.33
30.85,66.34,4.35
31.49,66.27,4.52
31.52,66.26,4.53
31.59,66.26,4.55
31.62,66.26,4.56
31.67,66.26,4.57
31.71,66.25,4.58
31.75,66.24,4.6
31.79,66.24,4.6
31.85,66.23,4.62
31.88,66.23,4.63
31.94,66.22,4.64
31.98,66.22,4.65
32.03,66.21,4.67
32.06,66.21,4.68
125.12,8.62,48.35
32.74,66.14,4.87
32.79,66.13,4.89
32.84,66.13,4.9
32.88,66.12,4.91
32.94,66.12,4.93
32.97,66.12,4.94
33.01,66.11,4.95
33.07,66.11,4.96
33.11,66.1,4.98
33.15,66.09,4.99
33.2,66.09,5
33.24,66.08,5.02
33.3,66.08,5.03
33.33,66.08,5.04
33.96,66.01,5.22
34,66.01,5.24
34.05,66,5.25
34.09,65.99,5.26
34.12,65.99,5.27
34.16,65.98,5.28
34.22,65.98,5.29
34.25,65.97,5.3
34.31,65.97,5.31
34.35,65.97,5.33
34.4,65.96,5.34
34.44,65.95,5.35
34.48,65.95,5.37
34.53,65.95,5.38
34.57,65.94,5.39
35.19,65.86,5.57
35.23,65.86,5.58
35.26,65.85,5.59
35.32,65.84,5.61
35.35,65.84,5.62
35.41,65.84,5.63
35.44,65.83,5.64
35.49,65.83,5.66
35.53,65.83,5.66
35.57,65.81,5.68
35.62,65.81,5.69
35.66,65.8,5.71
35.69,65.8,5.72
35.74,65.79,5.73
35.78,65.79,5.74
36.39,65.71,5.92
36.43,65.71,5.93
36.48,65.7,5.95
36.53,65.69,5.96
36.56,65.69,5.98
36.6,65.67,5.99
36.65,65.67,6
36.69,65.67,6.02
36.74,65.66,6.03
36.78,65.65,6.04
36.82,65.65,6.05
36.86,65.65,6.07
36.91,65.64,6.08
36.95,65.63,6.09
36.98,65.63,6.1
37.57,65.55,6.28
37.63,65.54,6.29
37.67,65.54,6.31
37.71,65.53,6.32
37.75,65.52,6.33
37.8,65.52,6.34
37.84,65.51,6.36
37.88,65.51,6.37
37.92,65.5,6.38
37.97,65.5,6.39
38.01,65.49,6.41
38.05,65.48,6.42
38.1,65.48,6.43
38.14,65.48,6.44
38.18,65.47,6.46
38.77,65.39,6.63
38.82,65.39,6.64
38.86,65.38,6.65
38.89,65.38,6.66
38.95,65.37,6.68
38.97,65.36,6.69
39.03,65.36,6.71
39.06,65.35,6.72
39.12,65.34,6.73
39.14,65.34,6.74
39.2,65.33,6.75
39.23,65.33,6.76
39.27,65.33,6.78
39.31,65.31,6.79
39.36,65.31,6.81
39.94,65.23,6.97
39.98,65.22,6.99
40.01,65.21,7
40.06,65.21,7.01
40.09,65.2,7.02
40.15,65.19,7.03
40.19,65.19,7.04
40.23,65.18,7.06
40.27,65.18,7.07
40.31,65.17,7.09
40.35,65.17,7.1
40.39,65.16,7.11
40.43,65.16,7.12
40.47,65.14,7.14
41.05,65.06,7.32
41.08,65.05,7.33
41.13,65.05,7.34
41.16,65.04,7.35
41.21,65.04,7.37
41.24,65.03,7.38
41.29,65.02,7.39
41.32,65.01,7.4
41.37,65.01,7.42
41.41,65.01,7.43
41.45,64.99,7.45
41.5,64.99,7.46
41.53,64.98,7.47
41.57,64.98,7.49
41.61,64.97,7.5
42.18,64.88,7.68
42.23,64.87,7.7
42.25,64.87,7.71
42.31,64.86,7.72
42.34,64.86,7.73
42.38,64.84,7.75
42.42,64.84,7.76
42.46,64.84,7.77
42.5,64.82,7.78
42.54,64.82,7.8
42.57,64.81,7.81
42.62,64.81,7.82
42.66,64.8,7.83
42.7,64.79,7.85
42.74,64.79,7.86
43.3,64.7,8.03
43.33,64.69,8.06
43.39,64.68,8.06
43.41,64.67,8.08
43.45,64.67,8.09
43.49,64.65,8.1
43.53,64.65,8.11
43.57,64.65,8.12
43.61,64.64,8.13
43.65,64.63,8.16
43.69,64.63,8.16
43.71,64.61,8.17
43.76,64.61,8.19
43.79,64.6,8.2
43.84,64.59,8.21
44.39,64.51,8.38
44.42,64.49,8.39
44.47,64.49,8.41
44.49,64.48,8.42
44.54,64.48,8.44
44.59,64.47,8.45
44.62,64.47,8.46
44.66,64.46,8.47
44.7,64.45,8.48
44.74,64.45,8.5
44.79,64.44,8.51
44.81,64.43,8.52
44.85,64.42,8.53
44.88,64.41,8.54
44.93,64.41,8.55
45.46,64.31,8.73
45.5,64.3,8.75
45.53,64.29,8.76
45.58,64.29,8.77
45.61,64.28,8.79
45.65,64.27,8.8
45.69,64.27,8.81
45.72,64.26,8.82
45.76,64.26,8.84
45.8,64.25,8.85
45.84,64.24,8.86
45.88,64.24,8.87
45.91,64.22,8.88
45.95,64.22,8.89
78.47,15.98,7.36
46.53,64.12,9.08
46.55,64.11,9.09
46.6,64.11,9.1
46.64,64.1,9.11
46.67,64.09,9.13
46.72,64.09,9.13
46.74,64.07,9.14
46.79,64.07,9.16
46.81,64.06,9.17
46.86,64.05,9.19
46.9,64.05,9.2
46.93,64.04,9.2
46.97,64.04,9.22
47.01,64.03,9.23
47.51,63.93,9.39
47.57,63.92,9.4
47.6,63.92,9.42
47.63,63.91,9.43
47.67,63.9,9.44
47.7,63.89,9.45
47.74,63.88,9.46
47.78,63.88,9.48
47.82,63.87,9.49
47.86,63.87,9.5
47.9,63.86,9.51
47.94,63.85,9.53
47.97,63.84,9.54
48.01,63.83,9.56
48.05,63.83,9.57
48.56,63.72,9.75
48.59,63.72,9.76
48.63,63.71,9.77
48.67,63.71,9.78
48.7,63.7,9.79
48.74,63.69,9.8
48.77,63.68,9.82
48.8,63.67,9.82
48.85,63.67,9.84
48.88,63.66,9.85
48.93,63.65,9.86
48.97,63.65,9.87
49,63.64,9.89
49.04,63.63,9.9
49.07,63.63,9.91
49.58,63.52,10.08
49.62,63.51,10.1
49.66,63.51,10.11
49.7,63.5,10.12
49.73,63.49,10.14
49.76,63.48,10.15
49.8,63.48,10.16
49.83,63.47,10.17
49.87,63.45,10.19
49.91,63.45,10.2
49.93,63.44,10.21
49.98,63.43,10.22
50.02,63.43,10.24
35.9,44.08,33.62
50.55,63.31,10.42
50.59,63.31,10.42
50.63,63.3,10.44
50.65,63.29,10.45
50.69,63.28,10.46
50.73,63.28,10.48
50.76,63.27,10.48
50.8,63.26,10.49
50.84,63.25,10.51
50.88,63.25,10.52
50.91,63.23,10.53
50.94,63.23,10.54
50.99,63.22,10.56
51.47,63.11,10.73
51.52,63.1,10.75
51.55,63.1,10.76
51.58,63.09,10.77
51.62,63.08,10.78
51.66,63.07,10.8
51.7,63.06,10.81
51.74,63.06,10.83
51.76,63.04,10.84
51.81,63.04,10.85
51.84,63.03,10.86
51.88,63.02,10.88
51.9,63.01,10.89
51.94,63.01,10.9
52.45,62.9,11.07
52.48,62.89,11.08
52.5,62.89,11.09
52.54,62.87,11.11
52.58,62.87,11.12
52.62,62.86,11.14
52.64,62.85,11.14
52.68,62.84,11.16
52.72,62.84,11.17
52.76,62.82,11.18
52.78,62.81,11.2
52.82,62.81,11.2
52.86,62.8,11.21
53.35,62.7,11.38
53.38,62.69,11.39
53.42,62.68,11.41
53.46,62.68,11.42
53.49,62.67,11.43
53.52,62.66,11.45
53.56,62.65,11.46
53.6,62.64,11.47
53.62,62.63,11.49
53.66,62.62,11.5
53.69,62.61,11.51
53.72,62.61,11.51
53.76,62.6,11.53
53.79,62.59,11.54
54.27,62.48,11.71
54.31,62.47,11.73
54.34,62.46,11.74
54.39,62.45,11.75
54.42,62.45,11.76
54.44,62.43,11.78
54.48,62.43,11.78
54.52,62.42,11.8
54.55,62.42,11.81
54.59,62.4,11.82
54.63,62.4,11.84
54.65,62.39,11.85
54.69,62.38,11.85
54.72,62.38,11.87
55.19,62.26,12.04
55.23,62.25,12.05
55.27,62.24,12.06
55.3,62.24,12.08
55.34,62.23,12.08
55.38,62.22,12.1
55.4,62.22,12.11
55.44,62.21,12.12
55.47,62.19,12.13
55.5,62.19,12.14
55.54,62.18,12.16
55.56,62.17,12.17
55.61,62.16,12.18
56.07,62.05,12.35
56.11,62.04,12.36
56.15,62.03,12.37
56.16,62.02,12.38
56.2,62.01,12.39
56.24,62,12.41
56.27,61.99,12.42
56.29,61.98,12.43
56.33,61.98,12.44
56.36,61.97,12.46
56.4,61.96,12.46
56.43,61.95,12.49
56.47,61.94,12.49
56.5,61.94,12.5
56.94,61.82,12.67
56.98,61.81,12.68
57.02,61.8,12.69
57.04,61.79,12.7
57.07,61.79,12.71
57.11,61.77,12.73
57.14,61.77,12.74
57.17,61.76,12.75
57.21,61.75,12.75
57.25,61.74,12.78
57.27,61.74,12.78
57.3,61.72,12.79
57.33,61.72,12.8
57.37,61.71,12.82
57.82,61.59,12.98
57.85,61.58,12.99
57.89,61.57,13
57.91,61.56,13.01
57.94,61.56,13.03
57.98,61.54,13.04
58.01,61.54,13.05
58.05,61.53,13.06
58.08,61.52,13.07
58.12,61.51,13.08
58.15,61.51,13.1
58.18,61.5,13.11
58.2,61.49,13.12
58.66,61.37,13.29
58.69,61.36,13.3
58.72,61.35,13.31
58.76,61.35,13.32
58.79,61.34,13.34
58.83,61.33,13.35
58.86,61.32,13.36
58.88,61.32,13.37
58.91,61.3,13.38
58.94,61.3,13.39
58.98,61.29,13.4
59.01,61.28,13.42
59.05,61.27,13.43
59.08,61.26,13.44
59.51,61.14,13.61
59.55,61.12,13.62
59.58,61.12,13.63
59.61,61.11,13.65
59.64,61.1,13.66
59.68,61.09,13.67
59.69,61.08,13.68
59.73,61.08,13.69
59.76,61.07,13.7
59.79,61.06,13.71
59.82,61.05,13.73
59.86,61.04,13.74
59.89,61.03,13.75
81.62,5.45,13.1
60.36,60.91,13.92
60.39,60.9,13.93
60.43,60.89,13.95
60.46,60.88,13.96
60.49,60.87,13.97
60.53,60.86,13.98
60.54,60.85,13.99
60.57,60.84,14.01
60.61,60.83,14.02
60.64,60.82,14.03
60.67,60.82,14.04
60.7,60.81,14.05
60.74,60.8,14.06
61.16,60.68,14.23
61.19,60.67,14.24
61.22,60.66,14.25
61.25,60.65,14.26
61.29,60.64,14.28
61.32,60.63,14.29
61.35,60.62,14.3
61.39,60.61,14.31
61.4,60.6,14.32
61.43,60.59,14.33
61.46,60.59,14.34
61.5,60.58,14.35
61.53,60.57,14.37
61.55,60.55,14.38
61.99,60.44,14.54
62.03,60.43,14.56
62.06,60.42,14.57
62.09,60.41,14.58
62.1,60.4,14.59
62.13,60.39,14.6
62.16,60.39,14.61
62.19,60.38,14.62
62.23,60.37,14.63
62.26,60.36,14.64
62.29,60.35,14.65
62.32,60.34,14.67
62.35,60.33,14.68
62.76,60.2,14.85
62.8,60.19,14.86
62.83,60.18,14.87
62.87,60.17,14.89
62.9,60.17,14.9
62.93,60.15,14.91
62.96,60.15,14.92
62.99,60.14,14.93
63.02,60.13,14.95
63.05,60.12,14.95
63.08,60.12,14.96
63.11,60.1,14.97
63.12,60.09,14.98
63.15,60.09,15
63.57,59.96,15.15
63.6,59.95,15.16
63.63,59.94,15.18
63.66,59.93,15.19
63.69,59.93,15.2
63.72,59.92,15.21
63.75,59.91,15.22
63.78,59.9,15.24
63.81,59.89,15.24
63.84,59.88,15.25
63.87,59.87,15.27
63.9,59.87,15.28
63.93,59.85,15.29
63.95,59.85,15.3
64.37,59.72,15.46
64.4,59.71,15.47
64.43,59.7,15.48
64.46,59.69,15.49
64.49,59.68,15.5
64.52,59.67,15.52
64.55,59.66,15.53
64.57,59.65,15.54
64.6,59.64,15.55
64.63,59.63,15.57
64.66,59.62,15.58
64.69,59.61,15.59
64.72,59.6,15.6
65.12,59.47,15.76
65.15,59.46,15.77
65.18,59.46,15.78
65.21,59.45,15.79
65.24,59.44,15.8
65.27,59.43,15.82
65.31,59.43,15.83
65.34,59.41,15.84
65.37,59.41,15.85
65.39,59.4,15.86
65.42,59.39,15.87
65.45,59.38,15.89
65.48,59.38,15.89
65.51,59.37,15.9
65.9,59.24,16.06
