x,y,z
1070481.21,348813.69,317958.4
206987.161820368,98942.0978325751,63919.823159371
134024.638518961,64745.4742007172,44940.6477334347
49873.8720389872,2340.3491120599,37252.3881454224
51962.0344664972,15841.3421160175,23228.2402651408
8694.89704179833,11388.5101659744,21371.6676815184
43018.582733451,9703.65259654606,24683.8836965766
11107.8297571884,17443.94421705,19432.1533050664
24936.6629092637,5836.85729794018,12578.6451618648
12866.1695042188,16788.9241737837,17628.5572007581
10278.9704100539,8605.52584046313,9210.00764948849
11149.1267551645,9302.20512158352,11610.1458872934
10681.4737551897,11312.1524599293,14531.467403008
8053.43368692434,2556.14603800116,4515.40331337583
13689.3601992514,8818.23338288288,11385.6208778243
4522.65809656938,7949.80441807946,5233.4664061059
7638.31708353205,4733.66424110987,5198.65514972525
7425.3283673368,8899.24982068491,8617.56259402556
2654.00066182387,1565.27276914358,611.941967951175
6281.56027951114,4776.72308114283,6578.08536898994
8070.2454227462,6493.94143079771,4944.52204752458
5969.73620691808,649.637934790473,2187.3307256986
6497.71077643429,5620.72589897624,4955.06034101081
3377.77488671231,3587.58846150241,2460.93206655599
5203.5934738573,2430.52966526714,2973.93711452619
4772.90816898528,5503.61361437442,4276.380635632
4072.3907202992,1777.34718426229,1598.88476026613
8550.04445962205,3598.9668306842,2832.83963784565
2943.91857326648,3318.22755174425,2651.69702780851
2579.12319135032,1851.35785908373,1186.01666149348
2883.00580411808,3831.43932220479,3418.24267832898
4948.65429194693,2622.60235736676,1640.03966422947
4384.39732930124,2124.30126291085,1190.9769668885
5416.44191165974,2756.66962161314,1963.11447812113
2156.37643245583,2859.1282181442,1724.26607017968
2874.9455113288,2078.66265399268,1467.51483153247
3084.06892005196,2033.63901942191,1681.42936424993
4107.60046264548,1918.05014819157,1067.8101854545
5168.10096209708,2810.00568859128,1631.84758089026
1842.64840917238,2003.53351887423,1862.1929961183
4450.67236797159,1567.78811224013,803.290962941916
1516.07810276372,1224.22448666646,1363.43706426406
2175.44471451718,2520.2946627925,1266.28002009159
2770.12508995099,1442.85318026853,1305.40717597473
3573.03747617512,2362.7746572093,1243.4998054302
1864.96423996047,525.122434532138,755.002836688126
4584.14326873886,1299.08818055935,974.091423772511
1425.95166072404,1253.74074757266,1216.85833083709
3095.75110128943,1018.82931260382,615.008527264184
1844.66206990988,1331.20012287612,1421.93927187349
1084.19971208359,799.083296493964,340.205938774787
2301.55277703103,704.515194245447,646.97594755583
829.780718529795,1734.22494720479,1348.65473532537
1268.71359106278,703.810330646019,822.780004316392
1102.02173532845,184.362796837881,663.989327975492
4024.29548843155,1531.46221856204,711.197960631985
1119.09105278586,203.877512964365,602.758997944992
4313.1376990802,1814.22834812157,1117.7654869105
3090.27275165509,907.161882563741,984.465753588755
2487.49293227205,421.271475900287,253.723581881386
1730.83958935766,1050.40985858784,1086.84478958834
2291.00426299229,1880.78544438354,1434.91913538295
955.031584985867,991.164245125502,961.039061914783
2692.88680461191,1537.93304133758,907.786283987739
5114.98680597856,399.456012981653,834.26538983601
3305.88010348591,1801.36151604181,1127.1235200822
3547.25625117808,2032.90240236338,1682.08912665918
1440.64407684806,928.361804656643,426.718095598459
2222.70985519336,1093.07682075921,1018.15348693736
2035.14184567217,1779.00361113783,1319.9625177931
2274.64565823908,1127.28620750429,1099.77603222383
976.828711723638,1616.35762999562,1189.45417740388
3828.3922548462,1489.42603602695,949.212550713773
1081.81034650456,1179.02754776292,1110.60612127718
3082.35591460303,2423.5728585936,1561.07894017849
1117.49943401407,845.473542273725,1061.13034834512
3049.91983016754,943.981296192745,440.954343847522
2720.71034267751,1346.61921011472,1350.52146066307
1607.43996165735,1796.78706796556,818.587261341988
1281.89756465242,668.586717040045,891.883464665633
2496.25819764981,1033.09540461038,688.543028161999
669.236956001251,535.332618609011,837.92343267891
2098.74290409144,1737.36437393159,1254.17692266577
3624.35099751205,1288.05608802697,1044.21059380991
790.356658661167,920.205453483987,291.026350665807
2989.65315536928,517.361134468689,349.887396788053
921.919867980648,876.262712662019,532.665340210014
1187.13618916069,177.384253897733,259.994415667242
1365.28529738214,841.564049875909,507.771601790059
1474.67021450064,431.455914981615,587.4151603803
1454.19358669989,340.069452971592,383.450959039336
1080.75944340013,823.63838687537,503.442534336755
1278.23863616052,829.351478471219,677.34196122712
319.042178130798,444.256471884266,384.749833993297
2141.79859346582,413.547669036513,324.196516566822
2256.85893465173,621.734259078102,521.013202743759
721.996580237236,404.726003287098,298.099200085457
2259.22004487244,1074.93728303874,762.458595494242
690.745240155951,597.864635890151,699.142661612907
395.967459186247,604.000763993148,166.579688682696
1699.5891639859,788.695496701319,643.84896081553
3222.11360882092,1927.93180200139,768.025699408561
1749.05984516492,117.854545209939,383.14129847346
5617.41504991489,1326.20608610259,766.133416030204
3655.2908785104,150.534662815324,491.560657586593
3102.6600675153,1558.96029580269,1105.38441681331
1387.10323346868,1231.83869948197,1134.96516050314
3199.4318657221,673.086440959043,279.674372443917
402.373538878208,568.278087532293,696.460130362088
2875.24009163797,1621.05444242748,1130.48329296639
3159.62367355449,718.947783559007,680.221737484216
4276.19356426106,1373.90508860268,1099.51728161998
4155.23072381955,965.194173386332,404.136260390143
2759.77743246173,1140.98274673867,966.422597965224
1965.40244692989,1761.40923733958,1422.84648697215
1886.57160346013,313.085324616579,730.540740101116
2311.54869317773,376.938693237436,414.674522349743
2069.00698480564,1501.23638251435,989.525183157738
1867.52590764659,1439.76949323066,642.180383873852
1417.0828852555,666.60806268469,887.356920358926
3545.98529174472,898.274824371713,377.397779772132
2524.09738798544,983.687855814348,573.476284880229
3415.8526070633,1482.60232209162,1142.18660091019
769.964807164612,867.943496074428,893.660941453075
773.941775519748,477.414079709353,175.227994694538
989.737116478963,728.444306442555,485.49014103835
1229.85184386002,541.90687963447,350.784397176527
2941.46099505109,561.162460123698,352.980497272072
2694.60575060988,775.805417707128,560.816663386122
1853.34789083605,273.360356964101,360.029895614193
1018.68398596329,476.447506096225,388.070526789112
923.077299159221,553.708857656253,236.853264977447
1405.00764453542,440.62003996837,456.982478441745
880.522419321271,331.228857472645,471.943018751972
351.707073572733,378.543141739276,184.875924323437
1091.0773855853,459.617498957099,208.954363559396
956.254221125567,397.122474524238,547.157602405484
319.881932405476,1201.84611318842,758.77173779086
2102.75783203749,694.991907428945,566.34740713375
907.147611975927,304.402642462589,234.688994790961
2995.64564604012,844.415794208769,792.528338392789
1261.01543045922,1103.39010265701,769.33226292903
2406.66592448677,267.161932783048,579.047610641594
3310.41340773705,720.762566431608,418.627291987507
633.290358132854,669.298766539518,302.680009215272
1478.06448498472,1769.06080884476,919.503731237259
2062.58308988996,1052.32083848581,968.960008944974
2026.57724560782,860.080390914554,501.680377448486
2032.07467497695,911.565466707862,733.924259421505
3691.73696350327,1066.00813003526,813.09600030023
2281.13695540354,563.804021340701,590.161799721828
2962.91808030376,882.904361220797,764.954069827227
1174.84717118706,441.680217739251,146.212469211389
2132.81373824917,1160.77808180819,947.443191589607
735.603235073126,910.939031477606,913.645486550826
1632.52595018485,147.419214927309,259.383054510554
681.44791706241,848.537742558273,585.64165147372
2477.07584494383,1620.33204241843,861.114817671772
545.510387708922,603.69478538254,494.323544982141
4093.41848182869,1155.33886300284,556.853618781606
1571.99441067965,543.260427008595,256.802073802939
3913.01757266826,1367.36672092769,523.805738573427
1165.63849496235,971.316608818242,944.338405108002
2465.21482399138,706.961531644581,155.864906306902
633.515120805547,270.0796051028,310.674059491686
1804.39954030959,912.695827866305,607.190048459931
2298.74617634983,223.718131139641,498.615170095848
4223.63880590144,996.831289471782,733.951435666495
4647.35840264338,619.183733815716,270.39459493045
2341.17843876199,465.433490597694,432.540384809384
1579.15624437154,369.554359510306,460.373931292138
1718.10770537823,169.806595364129,108.291640699589
797.444287158212,220.291717416782,200.567832783386
931.910124732383,724.611562527151,479.727383650456
1462.53414820682,258.68684430961,208.545341858755
3267.51875746696,314.444656514567,328.272797146483
842.38559263023,772.274777925244,434.667210233164
2506.20169296979,1074.60110074578,906.802245645289
1586.58238521072,601.088250810489,614.184192560751
731.239901187355,725.902458723214,166.968343810004
332.364707189553,1049.08056646679,539.594430110175
