x,y,z
388893.26,229569.1,117103.06
115006.843902277,47794.7568002782,40472.1191394316
21722.7585831454,9052.34592818322,2825.37600438796
19930.4330538218,7045.79968069536,9144.56998198349
22156.1107486097,5821.10171800241,5974.13452426229
7745.59032742635,5072.39946004294,4642.62250326375
9894.44625435711,4490.71751139302,5682.93035603175
9717.03067524904,4001.91670936726,4730.24109694475
8639.04194645045,3858.1367610897,3611.00561410493
7812.80595929589,3034.53825268007,3508.73673467095
8589.47721394788,2605.49492400137,2693.69425370002
4045.21902255874,2700.34940023344,2580.89918190607
3487.17725074544,2644.03738742023,2772.71836494733
5370.7998673229,2429.21258474954,1572.82877265983
6318.41948988893,2301.01366049147,1061.11425189144
5237.68136211209,2193.76662310372,1472.6859967286
3224.15051488646,1987.12051810214,1150.98269798464
2630.63475747123,2341.46216471208,1556.84453432659
3353.24826697218,2313.8584333356,1613.2977781854
4590.60991656327,1928.74628913176,897.025230039984
4350.88203128825,1910.62417779097,1022.84389481858
2932.96762310258,1864.11286064422,1555.93640981949
728.329213845195,1982.69095395556,1510.09241671409
3157.45175097722,2061.52241493849,1424.42157375287
3588.38791188233,1289.13640320119,1222.16000996162
3801.63066633296,1526.40001542029,654.694002430779
2786.68587448619,1186.25448483907,681.976579931392
1538.41824392159,1441.16373014057,1456.14856361599
1581.22076491535,1453.53398621175,1139.10283736984
2828.61782331269,859.989579769246,561.53817174189
3705.80883514681,1024.14264534044,462.712693523722
946.979684646117,1029.42105107258,618.563968083544
1137.60893855705,1027.17997558234,479.338732774803
1780.58255803528,1485.55036923925,1221.16941375045
2980.50902700892,987.208543916986,423.326935440908
2491.906684327,501.474836859129,532.480470022255
2841.40770474149,836.119297317618,345.789213292426
970.148809731666,1127.91019170114,958.742634474149
915.805303494144,1147.75827348065,892.929096046847
1924.00808913314,899.395061466318,1111.37632114444
2917.14262403314,721.92236817585,502.168441011946
1776.49898409335,759.237735110455,186.245473582481
1290.18393330354,1053.1069525443,788.273919788664
949.504729011441,1250.89228119475,1360.51411538563
1447.06347092785,685.85672156005,628.549549685885
2471.99751606375,545.386383029599,933.451694903281
1708.00051598933,708.694283096305,662.857680292669
520.372756811681,600.080195122956,571.830768181751
773.091687261443,492.724236129411,814.794033106377
2072.69578657637,749.129846140892,1054.9723273923
1144.35704798225,218.644684920075,51.091462774488
1731.59288834135,221.123040689554,66.1591576678931
931.960552988303,335.677320413726,690.349883174276
895.424711017754,426.011308564266,323.037007852473
860.044783884014,562.364911687823,635.428664080344
1552.86772153378,493.026933068035,598.152684321038
1255.58617573263,455.376672069771,498.070162903159
741.13340604859,255.654130373627,209.935590326607
1141.61531758951,802.221668283927,669.088261552076
322.636783380263,636.772601706543,630.494889771748
1678.36307743253,1013.48467255715,748.912410364015
1438.19024152102,835.167744586445,581.940526633511
2067.93078948731,662.028265141472,323.207372355155
1300.00797825346,972.776472596978,502.85804428644
1924.99648691031,941.889579685896,1031.94495380588
271.631964470059,1329.38734715366,1040.03178837858
1903.92179899484,746.148795559434,414.111393305319
1466.24452497014,1000.2361483604,505.163662841972
1649.51668215033,1229.14945731384,966.964381687816
834.686651532454,1024.27639963102,854.883630435839
1410.02027383368,980.086930137773,891.034779595838
1704.72086335487,755.815330070695,367.834801563352
1356.86987277556,732.408830375555,571.333453759929
1641.38175259551,1196.97527829716,843.960668545084
556.914434919932,1081.28608254935,962.385929982794
318.576217522256,386.235390193687,317.217486646541
910.931084250085,421.358894256558,276.455624185402
2280.04129057743,436.915432248824,558.120177083394
1249.88718697837,306.942439135032,701.507720166567
998.512924527197,771.736137401662,613.902801831138
433.589536358707,112.064805703968,228.600645189119
956.528558277572,234.812101020238,556.763255051524
750.3761868457,247.22138768558,507.206557239281
1116.96009082733,107.649770018402,163.095036343492
2150.6155411293,276.07758395747,184.919569009801
906.938419959153,99.1059672790217,668.544360890356
448.320556164952,762.853021211874,525.264340899245
1555.02823599717,619.626286975749,610.266125276691
2603.30604150748,739.792233266703,342.059288929607
2021.82957829439,503.556322331242,604.811187923612
1283.10736852706,404.464399881627,421.247236817807
458.051114006807,873.511628445914,1093.99317227444
2495.34320821498,726.508523082195,490.922849955438
1545.58179339285,599.611246654872,143.354069066255
2666.15507723227,578.844693864658,486.6514455234
1281.46198450452,751.723367410257,1159.34583855161
