x,y,z
1616905,321685.77,463915.35
267208.486311238,122370.901058917,72397.9314535621
159183.432015632,64556.5181615922,47384.0334941605
113107.937683107,40400.3780203991,31504.9465650596
87299.3305787052,28580.2758282612,23167.3057853106
69583.5177881949,23433.9170197011,17857.4176244867
58196.3650354034,18757.6578042918,14139.714630428
50560.7188350457,14854.0415684674,12430.6191218332
41646.8554426602,12542.6504714562,9977.70562800161
34864.4255391807,11231.5239157293,8176.99694742718
36015.4443289569,9940.29894927655,8563.51299093329
28567.9473926447,9472.32467667503,7314.46418896547
26399.2576718311,10008.9127275759,7140.80245209502
25375.8085268561,7928.12636590162,6403.53539097061
21325.5451279285,6553.75994172237,6174.74809463294
18961.29575928,6121.84941728283,4012.00113345523
19398.4886930214,5155.21746109338,3723.27742175721
16872.7763318122,5466.1658823498,4341.29673699894
14175.2511815783,5547.79907700958,3124.13498085765
16365.3808325668,4920.66570520393,3080.3622556506
13300.9420904752,3619.21697245907,3263.47100925146
9614.53935962243,4219.03661002933,2589.58909975063
11750.6614997509,3669.37993539378,1924.57246893481
11751.4730804957,3721.89003643167,3426.55220555217
8391.16356261024,4434.81199470098,2668.16248129109
10707.9000900426,3330.36132374476,1260.1395762497
12132.9820246968,2888.5954224435,2360.65804690185
9423.59652306237,1742.43681925049,1580.69327745606
10854.6419784841,1942.27687991748,1317.08084160461
10216.3745186623,2235.46834133547,2330.69841482011
6819.24738823463,2130.76763843972,1727.04939178578
9707.21762069643,2526.26293358253,1987.25833016681
11705.7833033224,2794.76080599072,1093.98147933795
8549.99357229725,461.99643843376,1222.71764042968
10566.510987032,1948.68343844403,331.184064197339
8883.93279012205,2700.97622992065,424.519279648283
9005.26454488724,1532.87443819616,1399.07864212588
7601.76670384337,2474.70006540804,1343.45783337725
9736.69687336604,2779.2623600349,352.648892747153
9065.66571504827,662.827293026347,1001.53562885268
5716.99222704048,1278.88385917793,777.313023930564
10317.1501318244,1290.12599554639,204.356549239409
6419.55813654627,723.479010421646,1542.29257037834
6596.58388829144,1366.76923519177,2281.92338588888
8374.55461680641,2374.25833681189,417.140971122044
7332.57758247358,1380.7146445686,1069.47577737403
7670.17899412515,468.178572440311,620.867243317615
7730.8370210894,1051.04706856385,723.53894733927
6279.8809226892,2227.54976654205,150.193187303024
4058.47901602167,1405.32415591504,1176.75843255779
5801.5326844499,1156.85509291517,796.430231871441
8552.16542705264,1380.94384519614,842.910357151574
3855.25115214681,206.281692226218,1678.16029174761
7911.77503809818,1016.2173398915,1285.5896133579
5955.71864113583,1319.09749288763,1023.34383931308
4555.30778383814,1776.4940810439,546.493084107098
4108.70572703506,1096.8116483735,1613.37495255441
5450.64391814934,1748.391338944,119.555226974956
3192.72960116871,772.276469593647,1500.91127937644
4267.44894655727,786.585975316591,849.794488379098
6265.76098599758,652.207434761533,1088.62311464011
1450.11849045446,1744.21138889552,1127.98885905732
5431.80107559789,616.096964567624,2228.90376282321
3698.60721664037,2078.54820369547,385.265921979304
1649.14727483032,1460.26439812158,857.650929706278
1559.56583618124,1252.60549173422,1215.89208518556
4663.30086387322,1336.47760369893,1075.53674924074
3260.43412136268,1630.08068502467,210.337802019718
1086.73574708518,1037.80658747799,1773.10800326416
4102.42178307449,1393.11885467015,617.13299428978
2793.47346701357,2026.37080207269,432.448711638059
3758.8159269138,380.174673747488,1379.90150455266
5528.70127804116,1307.09253912846,1174.73457632114
3305.35011283883,1213.88223438087,921.403266515226
2559.98493172963,1244.64305825563,1066.08363145592
4215.21208713486,1386.07935195386,2594.98558074283
1380.68515282797,1776.44345859234,149.082872673097
2223.79917913897,934.156642786177,1282.60564945935
3450.43263979371,532.142360112819,1301.01380872611
4003.40735941166,1494.7191652116,360.73620136172
1439.54054438153,1317.36260015949,1490.84150369361
6324.75335794332,1480.58656506619,1808.5450411047
3340.24692321871,2178.94813457613,1127.40721915876
1755.37538586893,1575.84099239516,407.953706631998
2788.53547880097,1021.37318914434,1085.72726375547
2944.85806797023,813.375203079104,813.510982066992
895.364017293724,1304.89924844543,527.026061775858
4404.17907573275,713.235495941795,1532.30585694461
5175.12044792338,2149.97608037087,1504.4472103514
2718.18575396645,2499.13484677929,1156.38973782069
5007.6865296931,1359.70672913752,1704.31818200012
4440.74959825076,1356.61566193767,1411.51084856447
1432.26765254334,898.031685250344,199.971494727867
4631.74784651247,755.139632596537,824.621874411432
5450.85643214637,1274.62488255927,1846.04794410676
1494.02666478069,2377.87720713767,1098.5418131748
3797.53500125502,1574.84602764016,1830.19518305699
3949.66343645231,1606.21888253141,1592.00558585711
3043.2194133783,1580.16051598588,594.954644747346
3021.13436073715,651.440782533055,489.620720388859
5241.66698865091,941.270180503078,1449.01511107707
4166.41465222548,1448.15932338459,248.121202039763
1576.94984626014,1821.12435981133,790.507014129853
3123.57024870667,1125.29656770591,1726.37149096033
1641.2792636851,1811.50112817175,728.192809885244
1178.10836664783,1084.15510848253,320.506207909575
3068.68854661651,500.773043502163,1105.23558278638
4540.21478120588,1575.32087699888,996.677687754241
1101.48807344371,1447.97676374992,773.135011146297
4293.75638099513,1353.5944530554,2004.3427631325
3251.15030771702,1833.80734676455,896.586197628431
779.243125602246,1419.8720271991,902.409302913669
2054.71096711853,520.343410693118,902.447487058427
2698.23610304896,1115.71476288945,1328.01453037073
1889.17652587661,1517.26811309112,649.417122208567
3376.01557991715,1181.54745621437,1956.26936170764
3002.1070391287,2227.71985318411,1560.22442695463
628.376375100537,2067.57722758067,697.696626176196
2452.35112088625,998.514453532823,1496.32049821443
2061.55806967783,689.183823433746,1284.0336265164
2806.76492632603,1090.91642053303,235.670116922719
689.907319187611,1327.03549643285,617.379167633566
3908.96718677436,1402.3511178242,1184.58483128898
867.59297759565,2066.02939601421,784.520092070591
2121.29195346712,1342.15696404244,1373.39082600499
984.118165013591,1530.95558161556,1510.77796048613
698.389029765665,1161.122836692,1425.56573452285
1560.19680277191,765.853312428883,868.858951317422
3267.04006428009,179.040301485512,1788.45221588756
1684.11741364652,1737.61791618667,343.64818596335
1335.98567312798,1671.43747751531,1241.34673118326
4007.78259936113,1434.09401286716,1697.98561381529
1270.44556082083,1538.51443516968,1421.5572206252
4410.86374465013,803.665606879141,717.883799120051
3776.42561874281,632.52056152505,1539.83922200075
790.518805937832,1208.49441155173,1251.9983228617
1893.3127749756,1737.28975696136,386.96736967438
1493.76851478264,869.557270481425,1251.55403303297
1305.79034881337,1540.21666602583,495.929032877936
2477.2764770557,1304.82334201953,429.932964639781
3615.15029327142,679.121125666062,902.878806817988
2599.69701687469,912.336716438882,1732.72440809602
2589.05473076984,1119.10381411459,434.167025135405
5083.77670479353,1306.71349459348,1424.89362957386
784.322462411059,1760.85663290275,1089.89660477726
1634.7000240823,1715.78246082304,497.558388104536
1798.73664300455,354.69820816585,764.086688255045
683.210526905598,524.301224051479,1700.60303142202
734.080468383565,1594.25180181083,1071.6975878911
4228.1946561106,1110.61917394941,1302.4048250805
5211.26688797933,1489.6464229007,1797.74939623624
535.020067496236,1720.56997940278,314.116461956569
4841.5138783686,1154.35805205181,1599.50487361151
